,type,A_handle,A_follower_count,A_following_count,A_listed_count,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_handle,B_follower_count,B_following_count,B_listed_count,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
880,RT,ptsd1471,7194,7292,109,363215,,,,kpnationalist19,11761,11805,5,29250,,,
881,Tweet,718Tv,149,134,6,5869,,,,718Tv,11761,11805,5,29250,,,
882,Tweet,bobokkin,184,419,0,2092,,,,bobokkin,11761,11805,5,29250,,,
883,RT,sherry25793049,45599,45463,13,177448,,,,kpnationalist19,11761,11805,5,29250,,,
884,Tweet,Wezzels,135,413,4,4090,,,,Wezzels,11761,11805,5,29250,,,
885,RT,stevenssjohn3,4324,4381,2,1449,,,,MDColangelo,9187,10092,67,10922,,,
886,Tweet,Biryani_Versace,114,345,1,2587,,,,Biryani_Versace,9187,10092,67,10922,,,
887,RT,WallHaxx,272,585,80,18897,,,,mommy_mn,32,65,0,507,,,
888,Tweet,AGuthrie200,1637,4984,1,754,,,,AGuthrie200,32,65,0,507,,,
889,RT,Demexit,2210,4110,51,26074,,,,SaintPesticide,41,279,1,2377,,,
890,Tweet,Spaceconveyor,188,2078,20,26785,,,,Spaceconveyor,41,279,1,2377,,,
891,Tweet,Jeremy_Rahl32,365,284,8,5425,,,,Jeremy_Rahl32,41,279,1,2377,,,
892,RT,CallAQMedic,748,966,1,1484,,,,kpnationalist19,11761,11805,5,29250,,,
893,Tweet,ElliotStormy1,367,537,3,5032,,,,ElliotStormy1,11761,11805,5,29250,,,
894,Tweet,k_merakai,26,39,0,19,,,,k_merakai,11761,11805,5,29250,,,
895,RT,LaylaAlisha11,63257,39729,19,330342,,,,kpnationalist19,11761,11805,5,29250,,,
896,RT,siciliantaurus,1916,3828,147,104367,,,,a_blaack_girl,899,46,6,4228,,,
897,RT,bernie_woman,360,783,2,3877,,,,bernie_woman,360,783,2,3877,,,
898,RT,jaime_freed,56,335,1,1255,,,,DanaDeVita1,249,2507,0,6877,,,
899,RT,jaime_freed,56,335,1,1255,,,,DanaDevita2,69,730,0,3309,,,
900,Tweet,DanaDevita2,69,730,0,3309,,,,DanaDevita2,69,730,0,3309,,,
901,RT,politicozzie,107,205,1,4590,,,,a_blaack_girl,899,46,6,4228,,,
902,Tweet,SocialistOnMain,2647,2175,147,94128,,,,SocialistOnMain,899,46,6,4228,,,
903,Tweet,Kotzo_,39,159,1,1504,,,,Kotzo_,899,46,6,4228,,,
904,RT,Maldroid1,583,1090,0,9288,,,,a_blaack_girl,899,46,6,4228,,,
905,RT,William94669768,1657,3499,4,28312,,,,awesomedillow,24,40,0,383,,,
906,RT,mikeshelton14,103,1058,5,3016,,,,bernie_woman,360,783,2,3877,,,
907,Tweet,ElliotStormy1,367,537,3,5032,,,,ElliotStormy1,360,783,2,3877,,,
908,RT,Of_the_People7,4925,891,23,227100,,,,a_blaack_girl,899,46,6,4228,,,
909,RT,BigDonTee,2363,1671,22,100177,,,,a_blaack_girl,899,46,6,4228,,,
910,Tweet,a_blaack_girl,899,46,6,4228,,,,a_blaack_girl,899,46,6,4228,,,
911,RT,bobokkin,184,419,0,2092,,,,bobokkin,184,419,0,2092,,,
912,Tweet,Wtyscrnname,15,114,0,240,,,,Wtyscrnname,184,419,0,2092,,,
913,Tweet,MrogersMy,499,508,8,7993,,,,MrogersMy,184,419,0,2092,,,
914,RT,LindaLiberty9,11760,9777,2,65062,,,,kpnationalist19,11761,11805,5,29250,,,
915,RT,Pokemon27039073,82,73,2,15678,,,,DonnyTinyHandz,3829,2856,14,9743,,,
916,RT,DanaDevita2,69,730,0,3309,,,,DanaDeVita1,249,2507,0,6877,,,
917,Tweet,caregiver035,2,0,0,115,,,,caregiver035,249,2507,0,6877,,,
918,RT,EmmaGoldmanNYC,451,2394,2,10035,,,,DanaDeVita1,249,2507,0,6877,,,
919,Tweet,DanaDeVita1,249,2507,0,6877,,,,DanaDeVita1,249,2507,0,6877,,,
920,RT,RonnaVeg,507,1200,7,3349,,,,IamTheSquad616,1374,2226,6,13069,,,
921,RT,ghostwolfman,25170,25640,50,151340,,,,kpnationalist19,11761,11805,5,29250,,,
922,Tweet,Kotzo_,39,159,1,1504,,,,Kotzo_,11761,11805,5,29250,,,
923,Tweet,bernie_woman,360,783,2,3877,,,,bernie_woman,11761,11805,5,29250,,,
924,Tweet,MadMax17956746,400,727,1,5187,,,,MadMax17956746,11761,11805,5,29250,,,
925,RT,ProgressivLotus,16,84,0,129,,,,blackncensored,771,1308,0,804,,,
926,Tweet,bobokkin,184,419,0,2092,,,,bobokkin,771,1308,0,804,,,
927,Tweet,ineffableimages,404,2143,14,9111,,,,ineffableimages,771,1308,0,804,,,
928,RT,GBSurfvergnugen,12006,12135,3,20843,,,,kpnationalist19,11761,11806,5,29250,,,
929,RT,bobokkin,184,419,0,2092,,,,bobokkin,184,419,0,2092,,,
930,Tweet,lostregardless,13,404,1,465,,,,lostregardless,184,419,0,2092,,,
931,Tweet,imliberal,494,753,4,26290,,,,imliberal,184,419,0,2092,,,
932,Tweet,bobokkin,184,419,0,2092,,,,bobokkin,184,419,0,2092,,,
933,Tweet,agramofgordon,793,1726,2,12704,,,,agramofgordon,184,419,0,2092,,,
934,Tweet,agramofgordon,793,1726,2,12704,,,,agramofgordon,184,419,0,2092,,,
935,RT,Rainbow_Golden,686,895,43,81711,,,,CaccioppoliMike,6359,6384,75,44168,,,
936,RT,BitcoinTrack,2484,58,190,20407,,,,BitcoinTrack,2484,58,190,20407,,,
937,RT,bobokkin,184,419,0,2092,,,,bobokkin,184,419,0,2092,,,
938,Tweet,agramofgordon,793,1726,2,12704,,,,agramofgordon,184,419,0,2092,,,
939,RT,qwk_slvr,556,431,0,8772,,,,bobokkin,184,419,0,2092,,,
940,RT,sthpaw662,1187,959,1,8438,,,,kpnationalist19,11761,11806,5,29250,,,
941,Tweet,yangismypotus,1179,2025,3,3540,,,,yangismypotus,11761,11806,5,29250,,,
942,Tweet,TopBerner,57,180,2,981,,,,TopBerner,11761,11806,5,29250,,,
943,Tweet,bobokkin,184,419,0,2092,,,,bobokkin,11761,11806,5,29250,,,
944,Tweet,estabanandres,107,737,0,3798,,,,estabanandres,11761,11806,5,29250,,,
945,RT,madeinrosenberg,437,592,9,17949,,,,agramofgordon,793,1726,2,12704,,,
946,RT,agramofgordon,793,1726,2,12704,,,,jenazy612,1584,1983,5,4117,,,
947,Tweet,agramofgordon,793,1726,2,12704,,,,agramofgordon,1584,1983,5,4117,,,
948,Tweet,XiaolongHuang10,3,33,0,31,,,,XiaolongHuang10,1584,1983,5,4117,,,
949,RT,nutxaq,1355,2064,4,27509,,,,LuisN_94,137,704,1,8983,,,
950,Tweet,jaycareymusic,113,369,2,235,,,,jaycareymusic,137,704,1,8983,,,
951,Tweet,econ_paul,4,1,0,193,,,,econ_paul,137,704,1,8983,,,
952,Tweet,bobokkin,184,419,0,2092,,,,bobokkin,137,704,1,8983,,,
953,Tweet,PJBottum,45,299,3,2409,,,,PJBottum,137,704,1,8983,,,
954,RT,Scrufey21,6787,7441,344,646688,,,,SaintPesticide,41,279,1,2377,,,
955,Tweet,PoliticalShroom,297,599,2,1998,,,,PoliticalShroom,41,279,1,2377,,,
956,Tweet,BitcoinTrack,2484,58,190,20407,,,,BitcoinTrack,41,279,1,2377,,,
957,Tweet,andrewjwhittle,127,420,3,4231,,,,andrewjwhittle,41,279,1,2377,,,
958,RT,SoBeCruzGirl,10082,10587,31,130818,,,,kpnationalist19,11761,11806,5,29250,,,
959,RT,littlemeanj9,3932,5003,8,117260,,,,fieldnero,1065,898,55,6675,,,
960,Tweet,alexnwonderlnd,375,470,2,10757,,,,alexnwonderlnd,1065,898,55,6675,,,
961,RT,Tombx7M,51956,36261,231,217158,,,,kpnationalist19,11761,11806,5,29250,,,
962,Tweet,derek_d_baker,101,230,0,3170,,,,derek_d_baker,11761,11806,5,29250,,,
963,Tweet,SaintPesticide,41,279,1,2377,,,,SaintPesticide,11761,11806,5,29250,,,
964,Tweet,bobokkin,184,419,0,2092,,,,bobokkin,11761,11806,5,29250,,,
965,RT,HanahRaey,33,351,0,955,,,,bobokkin,184,419,0,2092,,,
966,Tweet,mgianforte,104,220,0,880,,,,mgianforte,184,419,0,2092,,,
967,Tweet,NotMeUs777,111,295,2,1385,,,,NotMeUs777,184,419,0,2092,,,
968,Tweet,AsIfUknow,3294,4964,184,114919,,,,AsIfUknow,184,419,0,2092,,,
969,Tweet,agramofgordon,793,1726,2,12704,,,,agramofgordon,184,419,0,2092,,,
970,RT,GottaBernNow,13793,7788,111,69727,,,,bobokkin,184,419,0,2092,,,
971,Tweet,agramofgordon,793,1726,2,12704,,,,agramofgordon,184,419,0,2092,,,
972,Tweet,danmsnyder,7862,7866,155,102618,,,,danmsnyder,184,419,0,2092,,,
973,RT,UPMHPM,19784,19422,8,73769,,,,kpnationalist19,11761,11806,5,29250,,,
974,Tweet,SaintPesticide,41,279,1,2377,,,,SaintPesticide,11761,11806,5,29250,,,
975,RT,dmon4ever,19721,16592,42,94758,,,,kpnationalist19,11761,11806,5,29250,,,
976,RT,PatriotAFVet,13231,14265,196,109177,,,,kpnationalist19,11761,11806,5,29250,,,
977,Tweet,agramofgordon,793,1726,2,12704,,,,agramofgordon,11761,11806,5,29250,,,
978,Tweet,agramofgordon,793,1726,2,12704,,,,agramofgordon,11761,11806,5,29250,,,
979,Tweet,MaroonSand,87,210,0,781,,,,MaroonSand,11761,11806,5,29250,,,
980,Tweet,agramofgordon,793,1726,2,12704,,,,agramofgordon,11761,11806,5,29250,,,
981,Tweet,Kotzo_,39,159,1,1504,,,,Kotzo_,11761,11806,5,29250,,,
982,RT,Concealcarrygrl,40942,43468,10,94775,,,,kpnationalist19,11761,11806,5,29250,,,
983,Tweet,agramofgordon,793,1726,2,12704,,,,agramofgordon,11761,11806,5,29250,,,
984,Tweet,SalKappa,124,361,2,7974,,,,SalKappa,11761,11806,5,29250,,,
985,Tweet,BitcoinTrack,2484,58,190,20407,,,,BitcoinTrack,11761,11806,5,29250,,,
986,RT,lilibellmia,46908,44080,10,267389,,,,DjLots3,40185,39261,82,181554,,,
987,Tweet,andrewjwhittle,127,420,3,4231,,,,andrewjwhittle,40185,39261,82,181554,,,
988,Tweet,pearshavehearti,47,67,0,14151,,,,pearshavehearti,40185,39261,82,181554,,,
989,RT,WaldenE,5607,5326,233,157999,,,,silas216,2287,2518,128,163824,,,
990,Tweet,ElliotStormy1,367,537,3,5032,,,,ElliotStormy1,2287,2518,128,163824,,,
991,Tweet,MonolithOvGeese,8,131,0,94,,,,MonolithOvGeese,2287,2518,128,163824,,,
992,Tweet,ElliotStormy1,367,537,3,5032,,,,ElliotStormy1,2287,2518,128,163824,,,
993,Tweet,shepersists2,943,1271,3,27888,,,,shepersists2,2287,2518,128,163824,,,
994,RT,650Beast,287,572,0,6138,,,,CaccioppoliMike,6359,6384,75,44168,,,
995,Tweet,DanaBoos3,4323,4295,10,370855,,,,DanaBoos3,6359,6384,75,44168,,,
996,Tweet,OneManLeftyArmy,870,1235,3,2422,,,,OneManLeftyArmy,6359,6384,75,44168,,,
997,RT,rfr_hdb,1484,2154,0,13045,,,,kpnationalist19,11761,11806,5,29250,,,
998,RT,swab_jockey,22,11,0,3177,,,,mommy_mn,32,65,0,507,,,
999,Tweet,desanto_john,76,96,0,2453,,,,desanto_john,32,65,0,507,,,
1000,Tweet,SaintPesticide,41,279,1,2377,,,,SaintPesticide,32,65,0,507,,,
1001,Tweet,ray_twittin,417,1237,1,1243,,,,ray_twittin,32,65,0,507,,,
1002,Tweet,XincryptedX,19,71,0,2052,,,,XincryptedX,32,65,0,507,,,
1003,Tweet,bobokkin,184,419,0,2092,,,,bobokkin,32,65,0,507,,,
1004,RT,cjchun,1758,1762,5,3431,,,,rexstoner,346,1135,0,220,,,
1005,Tweet,MyaNikitaEtc,4376,4994,133,66849,,,,MyaNikitaEtc,346,1135,0,220,,,
1006,RT,couponpadawan,690,1067,49,124801,,,,CaccioppoliMike,6359,6384,75,44168,,,
1007,Tweet,ThatAniruddha,628,1765,4,16021,,,,ThatAniruddha,6359,6384,75,44168,,,
1008,RT,TonyGuid3,29129,29633,11,64118,,,,kpnationalist19,11761,11806,5,29250,,,
1009,Tweet,justlcwest,274,553,17,10288,,,,justlcwest,11761,11806,5,29250,,,
1010,Tweet,MonolithOvGeese,8,131,0,94,,,,MonolithOvGeese,11761,11806,5,29250,,,
1011,Tweet,look4jsmartinez,11431,11431,45,18411,,,,look4jsmartinez,11761,11806,5,29250,,,
1012,Tweet,mgianforte,104,220,0,880,,,,mgianforte,11761,11806,5,29250,,,
1013,RT,oppressed_one,2066,2408,0,2242,,,,kpnationalist19,11761,11806,5,29250,,,
1014,RT,cam5442,216,835,3,4847,,,,ManlyBidoof,377,330,17,37490,,,
1015,Tweet,blackncensored,771,1308,0,804,,,,blackncensored,377,330,17,37490,,,
1016,Tweet,Electric_Erik,388,912,11,4582,,,,Electric_Erik,377,330,17,37490,,,
1017,Tweet,DontVote4Bought,1071,1300,1,7704,,,,DontVote4Bought,377,330,17,37490,,,
1018,Tweet,leftygrove,384,445,9,6341,,,,leftygrove,377,330,17,37490,,,
1019,RT,Shannoon980,116,278,0,1238,,,,ManlyBidoof,377,330,17,37490,,,
1020,Tweet,justlcwest,274,553,17,10288,,,,justlcwest,377,330,17,37490,,,
1021,Tweet,ShadowBanMans,152,685,3,2702,,,,ShadowBanMans,377,330,17,37490,,,
1022,RT,flamingfaguette,414,1210,6,14792,,,,RadioGeisha,2812,2870,25,27680,,,
1023,Tweet,RillyKewl,2755,4997,111,96092,,,,RillyKewl,2812,2870,25,27680,,,
1024,Tweet,justlcwest,274,553,17,10288,,,,justlcwest,2812,2870,25,27680,,,
1025,Tweet,bobokkin,184,419,0,2092,,,,bobokkin,2812,2870,25,27680,,,
1026,Tweet,unicornartisan,819,1076,2,10699,,,,unicornartisan,2812,2870,25,27680,,,
1027,Tweet,RillyKewl,2755,4997,111,96092,,,,RillyKewl,2812,2870,25,27680,,,
1028,Tweet,ManlyBidoof,377,330,17,37490,,,,ManlyBidoof,2812,2870,25,27680,,,
1029,Tweet,rodeslav,70,109,0,715,,,,rodeslav,2812,2870,25,27680,,,
1030,Tweet,sainttibulus11,16,215,0,531,,,,sainttibulus11,2812,2870,25,27680,,,
1031,Tweet,RedDizzlah,1533,2260,103,36423,,,,RedDizzlah,2812,2870,25,27680,,,
1032,RT,dgendvil,3394,5001,279,674141,,,,RadioGeisha,2812,2870,25,27680,,,
1033,RT,iBrianHamilton,1564,1314,98,28799,,,,CaccioppoliMike,6359,6384,75,44168,,,
1034,Tweet,stacymiddleton1,182,913,0,10057,,,,stacymiddleton1,6359,6384,75,44168,,,
1035,RT,KielbasaDude,988,1944,3,6174,,,,CaccioppoliMike,6359,6384,75,44168,,,
1036,Tweet,TheJoedeVivre,25,77,0,411,,,,TheJoedeVivre,6359,6384,75,44168,,,
1037,RT,kajarajA81,205,348,35,66073,,,,CaccioppoliMike,6359,6384,75,44168,,,
1038,Tweet,ReillyHamil,245,919,0,23648,,,,ReillyHamil,6359,6384,75,44168,,,
1039,Tweet,NotMeUs777,111,295,2,1385,,,,NotMeUs777,6359,6384,75,44168,,,
1040,Tweet,CaccioppoliMike,6359,6384,75,44168,,,,CaccioppoliMike,6359,6384,75,44168,,,
1041,Tweet,JohnnyNebraska3,117,428,0,3168,,,,JohnnyNebraska3,6359,6384,75,44168,,,
1042,Tweet,ReillyHamil,245,919,0,23648,,,,ReillyHamil,6359,6384,75,44168,,,
1043,Tweet,AetherRz,59,74,0,598,,,,AetherRz,6359,6384,75,44168,,,
1044,Tweet,Eyeguy561,1386,2250,11,7304,,,,Eyeguy561,6359,6384,75,44168,,,
1045,Tweet,HelingCrew,34,27,0,1176,,,,HelingCrew,6359,6384,75,44168,,,
1046,RT,snyder777,45395,45580,143,94374,,,,kpnationalist19,11761,11806,5,29250,,,
1047,Tweet,LAhex,117,547,4,2192,,,,LAhex,11761,11806,5,29250,,,
1048,Tweet,13andydna31,102,414,0,1246,,,,13andydna31,11761,11806,5,29250,,,
1049,Tweet,ElliotStormy1,367,537,3,5032,,,,ElliotStormy1,11761,11806,5,29250,,,
1050,Tweet,toucandani,1786,1142,2,64515,,,,toucandani,11761,11806,5,29250,,,
1051,RT,teambernie27001,5613,5598,75,128172,,,,RadioGeisha,2812,2870,25,27680,,,
1052,Tweet,NutzMan1,1712,2269,1,1532,,,,NutzMan1,2812,2870,25,27680,,,
1053,Tweet,EmptyTheory1,110,412,0,942,,,,EmptyTheory1,2812,2870,25,27680,,,
1054,Tweet,CPCJuiceBox,580,1831,5,26485,,,,CPCJuiceBox,2812,2870,25,27680,,,
1055,RT,foolm1ns,497,121,3,37509,,,,max333666,39,142,5,907,,,
1056,Tweet,Salisburybuilt,111,345,7,1208,,,,Salisburybuilt,39,142,5,907,,,
1057,RT,spudahoi90,7386,8048,8,100344,,,,sasiv76,147,371,1,6281,,,
1058,Tweet,TheTrueBoricua,0,0,1,707,,,,TheTrueBoricua,147,371,1,6281,,,
1059,Tweet,max333666,39,142,5,907,,,,max333666,147,371,1,6281,,,
1060,RT,DoriMuetz,17603,16906,14,265164,,,,kpnationalist19,11761,11806,5,29250,,,
1061,Tweet,twittposter,462,67,38,24524,,,,twittposter,11761,11806,5,29250,,,
1062,RT,Deb_Prothero,1498,4261,13,40358,,,,aquarius718,129,490,7,1590,,,
1063,Tweet,leftygrove,384,445,9,6341,,,,leftygrove,129,490,7,1590,,,
1064,RT,CarrieF16793146,267,359,0,3208,,,,MichaelCoudrey,208989,93,1540,8414,,,
1065,Tweet,RadioGeisha,2812,2870,25,27680,,,,RadioGeisha,208989,93,1540,8414,,,
1066,Tweet,estabanandres,107,737,0,3798,,,,estabanandres,208989,93,1540,8414,,,
1067,Tweet,Evolvingtoo,37,86,2,225,,,,Evolvingtoo,208989,93,1540,8414,,,
1068,Tweet,bobokkin,184,419,0,2092,,,,bobokkin,208989,93,1540,8414,,,
1069,RT,TombStoneWyatt,48372,30273,24,113273,,,,kpnationalist19,11761,11806,5,29250,,,
1070,RT,jacksoundz,23,246,0,571,,,,mortk88,1146,1260,4,6663,,,
1071,Tweet,88Lucien88,4091,4050,36,25548,,,,88Lucien88,1146,1260,4,6663,,,
1072,Tweet,StevenDBT,1520,1182,31,19707,,,,StevenDBT,1146,1260,4,6663,,,
1073,Tweet,AldoDesalvo,1900,2903,0,2137,,,,AldoDesalvo,1146,1260,4,6663,,,
1074,Tweet,BobSchn34042973,747,1291,2,4167,,,,BobSchn34042973,1146,1260,4,6663,,,
1075,Tweet,rexstoner,346,1135,0,220,,,,rexstoner,1146,1260,4,6663,,,
1076,Tweet,BernieTulsi2020,1283,2905,23,8293,,,,BernieTulsi2020,1146,1260,4,6663,,,
1077,RT,Becca2557,458,919,0,67297,,,,kpnationalist19,11761,11806,5,29250,,,
1078,Tweet,frend_tweets,65,469,0,2278,,,,frend_tweets,11761,11806,5,29250,,,
1079,Tweet,Evolvingtoo,37,86,2,225,,,,Evolvingtoo,11761,11806,5,29250,,,
1080,RT,alley167,71254,67619,22,397738,,,,kpnationalist19,11761,11806,5,29250,,,
1081,Tweet,BobbyCTX,68,33,0,1266,,,,BobbyCTX,11761,11806,5,29250,,,
1082,Tweet,bloggs_anon,25,185,0,1494,,,,bloggs_anon,11761,11806,5,29250,,,
1083,Tweet,fieldnero,1065,898,55,6675,,,,fieldnero,11761,11806,5,29250,,,
1084,Tweet,Euse_PR,293,425,15,11288,,,,Euse_PR,11761,11806,5,29250,,,
1085,Tweet,Natashenka318,1240,641,41,30488,,,,Natashenka318,11761,11806,5,29250,,,
1086,RT,yeah4bernie,115,891,0,2090,,,,Evolvingtoo,37,86,2,225,,,
1087,Tweet,Evolvingtoo,37,86,2,225,,,,Evolvingtoo,37,86,2,225,,,
1088,RT,IamSWaGodKing,9415,9129,73,163854,,,,AdaraScarlet,114,173,8,4060,,,
1089,Tweet,NJWomen4Trump,343,680,1,5555,,,,NJWomen4Trump,114,173,8,4060,,,
1090,Tweet,TittiesDeez,98,101,2,2636,,,,TittiesDeez,114,173,8,4060,,,
1091,Tweet,shepersists2,943,1271,3,27888,,,,shepersists2,114,173,8,4060,,,
1092,RT,DjLots3,40185,39261,82,181554,,,,DjLots3,40185,39261,82,181554,,,
1093,Tweet,SaintPesticide,41,279,1,2377,,,,SaintPesticide,40185,39261,82,181554,,,
1094,Tweet,CindyButterwort,1387,4303,90,22700,,,,CindyButterwort,40185,39261,82,181554,,,
1095,RT,Claudet25883916,608,85,0,13733,,,,kpnationalist19,11761,11806,5,29250,,,
1096,Tweet,frend_tweets,65,469,0,2278,,,,frend_tweets,11761,11806,5,29250,,,
1097,Tweet,mommy_mn,32,65,0,507,,,,mommy_mn,11761,11806,5,29250,,,
1098,Tweet,Indepen98226062,18,78,0,607,,,,Indepen98226062,11761,11806,5,29250,,,
1099,RT,Elgin02684839,2,5,0,131,,,,Here4Policy,74,482,1,2107,,,
1100,Tweet,Here4Policy,74,482,1,2107,,,,Here4Policy,74,482,1,2107,,,
1101,RT,2009revolution,651,1442,3,37955,,,,kpnationalist19,11761,11806,5,29250,,,
1102,Tweet,aquarius718,129,490,7,1590,,,,aquarius718,11761,11806,5,29250,,,
1103,Tweet,braveadultclub,388,744,4,5618,,,,braveadultclub,11761,11806,5,29250,,,
1104,RT,RBurtson,714,1631,0,10467,,,,philosophrob,25220,1470,104,3564,,,
1105,RT,RBurtson,714,1631,0,10467,,,,philosophrob,25220,1470,104,3564,,,
1106,Tweet,MimiTexasAngel,3284,4392,160,267719,,,,MimiTexasAngel,25220,1470,104,3564,,,
1107,Tweet,azardsphere,3374,3588,58,57731,,,,azardsphere,25220,1470,104,3564,,,
1108,Tweet,Simonofthenorth,38,175,0,765,,,,Simonofthenorth,25220,1470,104,3564,,,
1109,Tweet,AdaraScarlet,114,173,8,4060,,,,AdaraScarlet,25220,1470,104,3564,,,
1110,RT,skipandping,339,339,0,5928,,,,kpnationalist19,11761,11806,5,29250,,,
1111,RT,Pete4709,9941,10909,5,65957,,,,kpnationalist19,11761,11806,5,29250,,,
1112,RT,michael_fohey,4163,4267,5,112415,,,,DjLots3,40185,39261,82,181554,,,
1113,RT,ibegrannyof3,1146,1646,9,43107,,,,DjLots3,40185,39261,82,181554,,,
1114,RT,pat1953,908,4971,1,22135,,,,pat1953,908,4971,1,22135,,,
1115,RT,flatrockflower,1525,1390,25,77527,,,,kpnationalist19,11761,11806,5,29250,,,
1116,RT,pat1953,908,4971,1,22135,,,,pat1953,908,4971,1,22135,,,
1117,RT,AvocadosAnToast,5,6,0,324,,,,SaintPesticide,41,279,1,2377,,,
1118,Tweet,Evolvingtoo,37,86,2,225,,,,Evolvingtoo,41,279,1,2377,,,
1119,Tweet,scottiethon,24,208,2,259,,,,scottiethon,41,279,1,2377,,,
1120,RT,AvocadosAnToast,5,6,0,324,,,,julesesq,534,1183,5,4695,,,
1121,Tweet,SaintPesticide,41,279,1,2377,,,,SaintPesticide,534,1183,5,4695,,,
1122,Tweet,ELSchultz711,135,341,0,1794,,,,ELSchultz711,534,1183,5,4695,,,
1123,Tweet,CoziTiger,420,458,26,21365,,,,CoziTiger,534,1183,5,4695,,,
1124,Tweet,sainttibulus11,16,215,0,531,,,,sainttibulus11,534,1183,5,4695,,,
1125,RT,DJNazSD,31009,32069,14,301548,,,,kpnationalist19,11761,11807,5,29250,,,
1126,RT,MAGAPATRIOT_TGM,51498,51544,5,174510,,,,kpnationalist19,11761,11807,5,29250,,,
1127,RT,freemasonusa2,10594,10597,7,67023,,,,velocirapture23,884,272,11,2901,,,
1128,Tweet,CoziTiger,420,458,26,21365,,,,CoziTiger,884,272,11,2901,,,
1129,RT,CYRFeelstheBern,539,623,2,2477,,,,julesesq,534,1183,5,4695,,,
1130,RT,nhssabine,9109,8517,53,125005,,,,velocirapture23,884,272,11,2901,,,
1131,RT,LivnWLupus,14904,16359,7,247157,,,,kpnationalist19,11761,11807,5,29250,,,
1132,Tweet,DaricDsa,0,296,0,552,,,,DaricDsa,11761,11807,5,29250,,,
1133,RT,You2mars,394,172,6,14208,,,,julesesq,534,1183,5,4695,,,
1134,RT,Santos_D_2017,887,1262,9,28495,,,,Natashenka318,1240,641,41,30488,,,
1135,RT,BjM86037732,182,75,0,29490,,,,DjLots3,40185,39261,82,181554,,,
1136,RT,bqofnh,4230,4743,43,25365,,,,julesesq,534,1183,5,4695,,,
1137,RT,KellyHend39,17437,18706,13,35234,,,,velocirapture23,884,272,11,2901,,,
1138,RT,TotsTeeter,11753,12249,4,14641,,,,velocirapture23,884,272,11,2901,,,
1139,RT,LisaBeliveau,4213,4688,136,24050,,,,IamTheSquad616,1374,2226,6,13069,,,
1140,RT,TammyT01,1418,1778,8,41085,,,,julesesq,534,1183,5,4695,,,
1141,RT,650Beast,287,572,0,6138,,,,IamTheSquad616,1374,2226,6,13069,,,
1142,RT,Bone_Brake,23964,16103,32,115673,,,,DjLots3,40185,39261,82,181554,,,
1143,RT,darthhatter00,3390,4989,18,94656,,,,SlowNewsDayShow,2112,847,23,12672,,,
1144,RT,SusaMcKenzieNe1,989,1718,0,3130,,,,kpnationalist19,11761,11807,5,29250,,,
1145,RT,RalphScenic,11195,9917,345,190004,,,,julesesq,534,1183,5,4695,,,
1146,RT,DrdaveAnddee,3765,1934,924,831968,,,,PositivelyJoan,8587,9423,619,465344,,,
1147,RT,ItoniLl,32849,25931,16,82439,,,,kpnationalist19,11761,11807,5,29250,,,
1148,RT,WibJest,975,1483,1,5991,,,,Natashenka318,1240,641,41,30488,,,
1149,RT,JuneauNana,517,609,20,49769,,,,SlowNewsDayShow,2112,847,23,12672,,,
1150,RT,Mercurial891,1959,4335,191,57911,,,,julesesq,534,1183,5,4695,,,
1151,RT,WookieFanboi,466,768,2,24658,,,,RiderOfKarma,2600,2229,43,19803,,,
1152,RT,barash,775,290,0,2630,,,,silas216,2287,2518,128,163824,,,
1153,RT,Brandjosh123,5995,4875,4,118175,,,,kpnationalist19,11761,11807,5,29250,,,
1154,RT,GGlocksX,39291,30930,12,61668,,,,kpnationalist19,11761,11807,5,29250,,,
1155,RT,katrina_wiser,46172,43197,12,179382,,,,kpnationalist19,11761,11807,5,29250,,,
1156,Tweet,RiderOfKarma,2600,2229,43,19803,,,,RiderOfKarma,11761,11807,5,29250,,,
1157,RT,LauraDiebra,842,1107,3,41888,,,,kpnationalist19,11761,11807,5,29250,,,
1158,Tweet,MikeShobe,566,1078,0,1300,,,,MikeShobe,11761,11807,5,29250,,,
1159,Tweet,IamTheSquad616,1374,2226,6,13069,,,,IamTheSquad616,11761,11807,5,29250,,,
1160,Tweet,Natashenka318,1240,641,41,30488,,,,Natashenka318,11761,11807,5,29250,,,
1161,Tweet,silas216,2287,2518,128,163824,,,,silas216,11761,11807,5,29250,,,
1162,RT,Uasghar92,92,308,3,2365,,,,DonnyTinyHandz,3829,2856,14,9743,,,
1163,RT,monica_sassy,44410,44066,9,151733,,,,kpnationalist19,11761,11807,5,29250,,,
1164,Tweet,RobertByronLee,225,177,0,2666,,,,RobertByronLee,11761,11807,5,29250,,,
1165,RT,Snott_Pilgrim,22,222,0,422,,,,FirePuff12,973,1984,6,28098,,,
1166,RT,Nursetek321,416,261,0,23712,,,,MAGAcloset,2593,2636,0,649,,,
1167,RT,Orcusa1,31934,23270,10,19081,,,,kpnationalist19,11761,11807,5,29250,,,
1168,Tweet,MereteVonDOE,1534,1311,7,27149,,,,MereteVonDOE,11761,11807,5,29250,,,
1169,Tweet,airwest007,0,269,1,13968,,,,airwest007,11761,11807,5,29250,,,
