,type,A_handle,A_follower_count,A_following_count,A_listed_count,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_handle,B_follower_count,B_following_count,B_listed_count,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
1355,RT,hotcitykitty,2733,4454,113,66355,,,,RevJJackson,163491,12049,1520,50019,,,
1356,RT,HarryElephante,1273,777,70,38788,,,,LisaForMaine,2292,1284,25,175,,,
1357,RT,kaareak,36,367,1,3364,,,,RevJJackson,163491,12049,1520,50019,,,
1358,RT,ALasyerli,385,1024,10,38588,,,,RevJJackson,163491,12049,1520,50019,,,
1359,RT,OKcouncil,4040,2686,142,32918,,,,LisaForMaine,2292,1284,25,175,,,
1360,RT,sheilaflwrseed,118,802,7,2251,,,,RevJJackson,163491,12049,1520,50019,,,
1361,RT,mark_92_,53,85,4,2448,,,,RevJJackson,163491,12049,1520,50019,,,
1362,RT,tommacfar,100,318,2,6112,,,,RevJJackson,163491,12049,1520,50019,,,
1363,RT,StormbringerMax,280,390,1,4362,,,,RevJJackson,163491,12049,1520,50019,,,
1364,RT,MdNasir81346476,1087,5001,1,52642,,,,RevJJackson,163491,12049,1520,50019,,,
1365,RT,neekooolas,52,161,0,187,,,,RevJJackson,163491,12049,1520,50019,,,
1366,RT,beaukpad,650,1663,7,13338,,,,RevJJackson,163491,12049,1520,50019,,,
1367,RT,drkwarlord,1380,2590,16,8150,,,,RevJJackson,163491,12049,1520,50019,,,
1368,RT,chipsandgist,368,381,34,168657,,,,RevJJackson,163491,12049,1520,50019,,,
1369,RT,pennydevo,830,1142,68,74728,,,,zeusFanHouse,47987,43461,26,320266,,,
1370,RT,art2u2,12448,11706,321,234884,,,,wndrfl7,36,595,0,4079,,,
1371,RT,StevenSinger3,10849,11819,317,119979,,,,RevJJackson,163491,12049,1520,50019,,,
1372,RT,StephanieBowget,2156,2941,42,33495,,,,RevJJackson,163491,12049,1520,50019,,,
1373,RT,ferdeline,3409,2099,102,2063,,,,RevJJackson,163491,12049,1520,50019,,,
1374,RT,Growles717,28,582,0,346,,,,RevJJackson,163491,12049,1520,50019,,,
1375,RT,matthewjg2001,96,231,0,557,,,,RevJJackson,163491,12049,1520,50019,,,
1376,RT,heatmanjoe,12782,12908,7,10794,,,,AGWillliamBarr,45369,8647,122,5343,,,
1377,RT,top_grafisch,1122,715,188,103067,,,,DrJillStein,270508,1660,3648,13798,,,
1378,RT,bran_dj,3273,2662,172,1858,,,,RevJJackson,163491,12049,1520,50019,,,
1379,Tweet,PilbrowJohn,57,423,0,144,,,,PilbrowJohn,163491,12049,1520,50019,,,
1380,RT,nerdythor,2458,2276,6,83801,,,,RevJJackson,163491,12049,1520,50019,,,
1381,RT,Stellaaaaaaaa4,98,244,0,2107,,,,RevJJackson,163491,12049,1520,50019,,,
