,type,A_handle,A_follower_count,A_following_count,A_listed_count,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_handle,B_follower_count,B_following_count,B_listed_count,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
0,RT,Cheridr77,4742,5108,8,77582,,,,ericbolling,1148168,902,4959,33218,,,
1,RT,PepeTheQFrogGm1,2849,461,4,23942,,,,ericbolling,1148168,902,4959,33218,,,
2,RT,sandybutton0418,308,261,7,9332,,,,Adjustedwell,23738,22896,148,82739,,,
3,RT,realSpringP,4564,5017,4,64065,,,,ericbolling,1148168,902,4959,33218,,,
4,RT,CincinnatusPax,1692,2278,23,82843,,,,ericbolling,1148168,902,4959,33218,,,
5,RT,vannacee,1570,2463,9,29237,,,,ericbolling,1148168,902,4959,33218,,,
6,RT,CharlesD1367,885,1228,2,22259,,,,ericbolling,1148168,902,4959,33218,,,
7,RT,Buriram74797694,148,473,1,1631,,,,CatNamus,9089,4758,39,17292,,,
8,RT,nolyklibs,9930,9497,60,27957,,,,Adjustedwell,23738,22896,148,82739,,,
9,RT,MAGAGRANDMASUE,621,655,3,61925,,,,ericbolling,1148168,902,4959,33218,,,
10,RT,seagraverick,562,343,1,69256,,,,ericbolling,1148168,902,4959,33218,,,
11,RT,pyorf,1942,1077,15,110721,,,,ericbolling,1148168,902,4959,33218,,,
12,RT,DonaldW40174618,12254,12671,5,62192,,,,ericbolling,1148168,902,4959,33218,,,
13,RT,lgb1060,685,542,3,44300,,,,ericbolling,1148168,902,4959,33218,,,
14,RT,gerikennerly,628,359,9,21496,,,,ericbolling,1148168,902,4959,33218,,,
15,RT,patchristophe12,170,79,0,88062,,,,ericbolling,1148168,902,4959,33218,,,
16,RT,cornelia_cagol,1602,2513,3,61869,,,,BlackDo04913777,3004,4937,2,4452,,,
17,RT,ThomasLeeDenni1,653,525,0,96109,,,,ericbolling,1148168,902,4959,33218,,,
18,RT,jenninemorgan,6818,7355,134,203231,,,,CatNamus,9089,4758,39,17292,,,
19,RT,FutureYesterd4y,25726,24837,9,5620,,,,ericbolling,1148168,902,4959,33218,,,
20,RT,KelloggChristel,307,169,1,5076,,,,ericbolling,1148168,902,4959,33218,,,
21,RT,deeputty67,232,90,2,47944,,,,ericbolling,1148168,902,4959,33218,,,
22,RT,McMerkelJones,1661,1566,9,23825,,,,ericbolling,1148168,902,4959,33218,,,
23,RT,lymynn2,4531,4918,3,71434,,,,Marlene45MAGA,48381,48055,16,97242,,,
24,RT,lawdawgseven,6675,6185,104,225322,,,,ericbolling,1148168,902,4959,33218,,,
25,RT,_PeteCummings,2994,1487,79,48519,,,,ericbolling,1148168,902,4959,33218,,,
26,RT,jeabas,375,1704,3,23961,,,,ericbolling,1148168,902,4959,33218,,,
27,RT,Scarywriter71,201,287,0,27492,,,,ericbolling,1148168,902,4959,33218,,,
28,RT,mariebr31295509,46,746,0,550,,,,Adjustedwell,23738,22896,148,82739,,,
29,RT,MsMacAttack321,18334,17884,145,237351,,,,ericbolling,1148168,902,4959,33218,,,
30,RT,WriterMaven,3763,3781,89,150198,,,,AllTrumpedUp20,685,721,0,67,,,
31,RT,TesterTwitt,7254,6069,47,137112,,,,ericbolling,1148168,902,4959,33218,,,
32,RT,richdurand77,574,1042,50,108915,,,,ericbolling,1148168,902,4959,33218,,,
33,RT,PlaysTrumpCard,83978,70273,207,170090,,,,ericbolling,1148168,902,4959,33218,,,
34,RT,Rosemar06585176,34272,33742,5,126080,,,,Marlene45MAGA,48381,48055,16,97242,,,
35,RT,DeniseJ61219277,68,143,0,6452,,,,CatNamus,9089,4758,39,17292,,,
36,RT,JustMePammy,7796,6912,372,584217,,,,Irwoodstock56,12294,12544,18,76473,,,
37,RT,kellie15665623,135,179,0,10700,,,,ericbolling,1148168,902,4959,33218,,,
38,RT,jjujulangkey,185,265,1,51183,,,,ericbolling,1148168,902,4959,33218,,,
39,RT,Nut4Foto,1052,2483,32,22467,,,,ericbolling,1148168,902,4959,33218,,,
40,RT,LisaSmith4680,53708,23059,77,183828,,,,Marlene45MAGA,48381,48055,16,97242,,,
41,RT,RussellBruno10,3487,4967,0,12629,,,,Adjustedwell,23738,22896,148,82739,,,
42,RT,kingphoneman,86,154,0,5610,,,,ericbolling,1148168,902,4959,33218,,,
43,RT,BrianMKernan,75,208,0,3266,,,,ericbolling,1148168,902,4959,33218,,,
44,RT,LoriHolyokeWade,591,503,0,13641,,,,ericbolling,1148168,902,4959,33218,,,
45,RT,DavidBroadhurs8,776,962,0,15244,,,,ericbolling,1148168,902,4959,33218,,,
46,RT,rash_jo,4788,5254,72,126549,,,,ericbolling,1148168,902,4959,33218,,,
47,RT,papacass84,8175,8968,188,205225,,,,ericbolling,1148168,902,4959,33218,,,
48,RT,missneff1968,1072,1646,0,25173,,,,ericbolling,1148168,902,4959,33218,,,
49,RT,jonabel6,204,760,3,8155,,,,ericbolling,1148168,902,4959,33218,,,
50,Tweet,CatNamus,9089,4758,39,17292,,,,CatNamus,1148168,902,4959,33218,,,
51,RT,sallyvent,174,52,0,7916,,,,ericbolling,1148168,902,4959,33218,,,
52,RT,jazzymsc,327,510,18,200634,,,,ericbolling,1148168,902,4959,33218,,,
53,RT,iwant2bfree2,237,414,9,5116,,,,JoyLinPark,20271,19262,5,66505,,,
54,RT,Allenhardage,439,815,18,11923,,,,ericbolling,1148168,902,4959,33218,,,
55,RT,cschans61,136,220,0,10054,,,,ericbolling,1148168,902,4959,33218,,,
56,RT,Lmc30807732,12175,12068,12,204913,,,,Adjustedwell,23738,22896,148,82739,,,
57,RT,richfield65,1259,1112,32,91425,,,,ericbolling,1148168,902,4959,33218,,,
58,RT,DCH7044,34,346,0,716,,,,ericbolling,1148168,902,4959,33218,,,
59,RT,CarleenSisler,37,226,1,8785,,,,ericbolling,1148168,902,4959,33218,,,
60,RT,old_tarheel,721,496,0,8366,,,,Adjustedwell,23738,22896,148,82739,,,
61,RT,LEEONAWDO,436,293,2,23145,,,,ericbolling,1148168,902,4959,33218,,,
62,RT,EvangelistSmatt,298,947,10,43591,,,,ericbolling,1148168,902,4959,33218,,,
63,RT,kdmilano,722,1249,3,16161,,,,ericbolling,1148168,902,4959,33218,,,
64,RT,Marvelo46059302,300,1123,0,6100,,,,ericbolling,1148168,902,4959,33218,,,
65,RT,RBesier,6769,6965,40,70329,,,,ericbolling,1148168,902,4959,33218,,,
66,RT,biy2c,3441,4906,49,190703,,,,ericbolling,1148168,902,4959,33218,,,
67,RT,GreenEyedEmma2,87,381,0,2614,,,,ericbolling,1148168,902,4959,33218,,,
68,RT,bobbyhochu,952,502,122,53121,,,,ericbolling,1148168,902,4959,33218,,,
69,RT,Katy1927,406,781,17,52179,,,,ericbolling,1148168,902,4959,33218,,,
70,RT,LisaTer62435898,172,127,0,6639,,,,ericbolling,1148168,902,4959,33218,,,
71,RT,M4Defense,117,234,1,2766,,,,JoyLinPark,20271,19262,5,66505,,,
72,RT,GBoone56,6080,5989,5,31848,,,,adlver,11483,11718,13,135917,,,
73,Tweet,women4_trump,379,454,0,52283,,,,women4_trump,11483,11718,13,135917,,,
74,Tweet,Matthew78954477,563,91,1,16253,,,,Matthew78954477,11483,11718,13,135917,,,
75,RT,mzgrits1953,350,727,0,3285,,,,ImabitcSumtimes,78241,74330,16,247367,,,
76,RT,trthseeker549,2312,1771,4,27671,,,,Adjustedwell,23738,22896,148,82739,,,
77,RT,Bpierc4,293,570,0,30846,,,,ericbolling,1148168,902,4959,33218,,,
78,RT,billyboblouise,2792,637,31,181070,,,,Marlene45MAGA,48381,48055,16,97242,,,
79,RT,the_real_LAFord,3922,4431,5,36897,,,,Adjustedwell,23738,22896,148,82739,,,
80,RT,lucindalowe,454,1163,7,23146,,,,ericbolling,1148168,902,4959,33218,,,
81,RT,anniefoutz,5194,5638,36,217067,,,,disings,20820,17987,79,103126,,,
82,RT,elle_dezzie,486,449,1,6472,,,,ericbolling,1148168,902,4959,33218,,,
83,RT,russ8979,374,129,42,159926,,,,ericbolling,1148168,902,4959,33218,,,
84,RT,changesupporter,227,420,30,26410,,,,ericbolling,1148168,902,4959,33218,,,
85,RT,sirdrano,231,354,10,44861,,,,ericbolling,1148168,902,4959,33218,,,
86,RT,yiy77777,80,269,0,3566,,,,ericbolling,1148168,902,4959,33218,,,
87,RT,Csprys99,346,2325,15,11867,,,,ericbolling,1148168,902,4959,33218,,,
88,RT,GCalh0un,7079,7269,6,10099,,,,JudicialWatch,1401685,1943,5704,70753,,,
89,RT,DianaDearmore,5721,5960,2,29215,,,,ericbolling,1148168,902,4959,33218,,,
90,RT,LakeWAlife,454,853,0,5044,,,,ericbolling,1148168,902,4959,33218,,,
91,Tweet,LiberalCryBabi2,575,977,0,1455,,,,LiberalCryBabi2,1148168,902,4959,33218,,,
92,RT,pambesteder,24500,629,384,125432,,,,ericbolling,1148168,902,4959,33218,,,
93,RT,DanaZim78734497,1311,1066,7,15773,,,,JoyLinPark,20271,19262,5,66505,,,
94,RT,mel_faith1,61072,56628,51,173464,,,,ImabitcSumtimes,78241,74330,16,247367,,,
95,RT,FangToomey,278,118,2,23670,,,,ericbolling,1148168,902,4959,33218,,,
96,RT,Mr_Shamalama,6211,5642,2,14092,,,,ericbolling,1148168,902,4959,33218,,,
97,RT,PennyTerryJ,256,102,0,68145,,,,ericbolling,1148168,902,4959,33218,,,
98,RT,Carlton101A,554,919,0,10672,,,,ericbolling,1148168,902,4959,33218,,,
99,RT,METAL86227114,120,253,1,12263,,,,ericbolling,1148168,902,4959,33218,,,
100,RT,mauriewise,178,55,1,10760,,,,ericbolling,1148168,902,4959,33218,,,
101,RT,moosemuffinn,8850,9731,19,161212,,,,Adjustedwell,23738,22896,148,82739,,,
102,RT,TonyGeo93361661,210,360,0,16223,,,,ericbolling,1148168,902,4959,33218,,,
103,RT,harryrbronx,722,134,0,11490,,,,ericbolling,1148168,902,4959,33218,,,
104,RT,AmberGirl3,12688,10945,169,91963,,,,ericbolling,1148168,902,4959,33218,,,
105,RT,MomSonya,374,167,0,76167,,,,ericbolling,1148168,902,4959,33218,,,
106,RT,johnnydollar01,13346,494,374,155278,,,,ericbolling,1148168,902,4959,33218,,,
107,RT,Debwv5,129,197,1,5496,,,,ericbolling,1148168,902,4959,33218,,,
108,RT,pmckasy,4037,2865,8,89550,,,,ericbolling,1148168,902,4959,33218,,,
109,RT,RobertKYarbro,332,615,17,64119,,,,ericbolling,1148168,902,4959,33218,,,
110,RT,GodBlessUSA316,641,887,33,48694,,,,ericbolling,1148168,902,4959,33218,,,
111,RT,Annie__Goat,107,563,0,5162,,,,ericbolling,1148168,902,4959,33218,,,
112,RT,sunshinec07,6729,7155,2,31286,,,,ericbolling,1148168,902,4959,33218,,,
113,RT,jeffreyhillier,13074,14042,58,6275,,,,ericbolling,1148168,902,4959,33218,,,
114,RT,AmberUsa1,819,397,2,122970,,,,ericbolling,1148168,902,4959,33218,,,
115,Tweet,chasdak,5,57,0,236,,,,chasdak,1148168,902,4959,33218,,,
116,RT,RCKmJer9eKzpkxS,74,389,0,845,,,,ericbolling,1148168,902,4959,33218,,,
117,Tweet,ericbolling,1148168,902,4959,33218,,,,ericbolling,1148168,902,4959,33218,,,
118,RT,llozano45342570,502,833,0,20521,,,,kayms99,2997,3982,60,101677,,,
119,RT,justjohnPatriot,47465,47278,7,129916,,,,Marlene45MAGA,48381,48055,16,97242,,,
120,RT,M35620522Jackie,12312,13253,8,66001,,,,Adjustedwell,23738,22896,148,82739,,,
121,RT,evaggelia67,421,1353,13,3194,,,,JoyLinPark,20271,19262,5,66505,,,
122,RT,LovelyGigi33,85614,13843,568,174800,,,,Marlene45MAGA,48381,48055,16,97242,,,
123,RT,Jubote010653,3947,5001,0,10362,,,,Adjustedwell,23738,22896,148,82739,,,
124,RT,blanken01,14096,12880,5,482407,,,,JoyLinPark,20271,19262,5,66505,,,
125,RT,PattiSwfl,3482,4307,4,51490,,,,Adjustedwell,23738,22896,148,82739,,,
126,Tweet,MRMitchnet,7604,7564,25,79439,,,,MRMitchnet,23738,22896,148,82739,,,
127,RT,mayrasons4,1868,1632,1,57139,,,,Adjustedwell,23738,22896,148,82739,,,
128,RT,paulrhaney,1793,2405,34,66424,,,,JoyLinPark,20271,19262,5,66505,,,
129,Tweet,51LouShelly65,2706,1700,93,254959,,,,51LouShelly65,20271,19262,5,66505,,,
130,Tweet,William00053908,794,1397,1,1933,,,,William00053908,20271,19262,5,66505,,,
131,RT,RobertBucking20,5078,5474,8,37271,,,,Irwoodstock56,12294,12544,18,76473,,,
132,Tweet,William00053908,794,1397,1,1933,,,,William00053908,12294,12544,18,76473,,,
133,RT,Julia5180,39521,40010,9,45814,,,,Adjustedwell,23738,22896,148,82739,,,
134,RT,KenRini1,5585,5802,7,59035,,,,Adjustedwell,23738,22896,148,82739,,,
135,Tweet,oracle_ed,13041,9077,137,89392,,,,oracle_ed,23738,22896,148,82739,,,
136,RT,UweWegel,204,144,1,5992,,,,nahierbinich,343,299,19,38648,,,
137,Tweet,Thesanelib,5753,5888,1,32295,,,,Thesanelib,343,299,19,38648,,,
138,RT,MaryNacky,7894,8682,7,26652,,,,land_terri,23786,23162,78,192248,,,
139,RT,debz_up,6873,7039,7,77600,,,,Adjustedwell,23738,22896,148,82739,,,
140,RT,KNP2BP,83445,53406,317,424069,,,,AllTrumpedUp20,685,721,0,67,,,
141,RT,trump_gigi,792,747,0,19657,,,,hynedsight,82,41,2,5277,,,
142,Tweet,Thesanelib,5753,5888,1,32295,,,,Thesanelib,82,41,2,5277,,,
143,RT,torney_patricia,1180,1149,2,59525,,,,GlenWoodfin,74930,56608,899,73578,,,
144,RT,dgallup,13963,15233,12,45652,,,,land_terri,23786,23162,78,192248,,,
145,RT,ktdidd53,214,393,1,25653,,,,Adjustedwell,23738,22896,148,82739,,,
146,RT,DianaCl41582654,155,168,0,23396,,,,Adjustedwell,23738,22896,148,82739,,,
147,RT,1portabella,7487,8049,1,280637,,,,JoyLinPark,20271,19262,5,66505,,,
148,RT,alpipkin,101949,103817,300,180402,,,,JoyLinPark,20271,19262,5,66505,,,
149,Tweet,AFNeoMorpheus,1595,1449,32,5482,,,,AFNeoMorpheus,20271,19262,5,66505,,,
150,RT,johngault071,14477,13695,21,198643,,,,land_terri,23786,23162,78,192248,,,
151,RT,vanessacvenus,24640,27064,10,84381,,,,Cocofritz,16809,15179,35,93536,,,
152,RT,my_amarante,159,153,0,7466,,,,Adjustedwell,23738,22896,148,82739,,,
153,RT,LaLa__MAGA,85,107,0,1303,,,,Adjustedwell,23738,22896,148,82739,,,
154,RT,richardbarnard6,2491,4986,2,58462,,,,Adjustedwell,23738,22896,148,82739,,,
155,RT,Cck87217571,2475,2670,0,90691,,,,Cocofritz,16809,15179,35,93536,,,
156,RT,MarkAnthonyWar7,562,592,0,10962,,,,disings,20820,17987,79,103126,,,
157,RT,ShirleyRinguet5,12012,2664,20,524606,,,,Irwoodstock56,12294,12544,18,76473,,,
158,RT,adlver,11483,11718,13,135917,,,,adlver,11483,11718,13,135917,,,
159,RT,ejnjesse4,8771,9068,5,76222,,,,GlenWoodfin,74930,56608,899,73578,,,
160,RT,WriterMaven,3763,3781,89,150198,,,,pcliers,1213,1704,5,55515,,,
161,Tweet,adlver,11483,11718,13,135917,,,,adlver,1213,1704,5,55515,,,
162,RT,kiatt001,1618,2149,20,43143,,,,GlenWoodfin,74930,56608,899,73578,,,
163,RT,BraleyCPA,3961,1583,19,92491,,,,Marlene45MAGA,48381,48055,16,97242,,,
164,RT,kimfreethinker,44242,43667,31,159204,,,,Marlene45MAGA,48381,48055,16,97242,,,
165,RT,lawrence97431,17736,18571,4,20369,,,,JudicialWatch,1401685,1943,5704,70753,,,
166,Tweet,JawBone22541591,167,420,2,680,,,,JawBone22541591,1401685,1943,5704,70753,,,
167,RT,CPmaxine280,7656,7224,5,121069,,,,mitchellvii,529158,10013,3857,161127,,,
168,RT,Xin_an,2162,2948,1,8277,,,,AAnon55,15164,10439,39,14640,,,
169,RT,Pete4709,10146,11157,5,68052,,,,Marlene45MAGA,48381,48055,16,97242,,,
170,Tweet,ShaneRapp17,61,99,0,5401,,,,ShaneRapp17,48381,48055,16,97242,,,
171,RT,StevenBenn8,433,693,2,8026,,,,Adjustedwell,23738,22896,148,82739,,,
172,Tweet,VitustiNaZzzeja,450,2406,2,4581,,,,VitustiNaZzzeja,23738,22896,148,82739,,,
173,Tweet,Irwoodstock56,12294,12544,18,76473,,,,Irwoodstock56,23738,22896,148,82739,,,
174,RT,yogagenie,49905,37225,150,206253,,,,Marlene45MAGA,48381,48055,16,97242,,,
175,Tweet,AFNeoMorpheus,1595,1449,32,5482,,,,AFNeoMorpheus,48381,48055,16,97242,,,
176,RT,jourdainjud,778,2698,0,31414,,,,zeusFanHouse,48231,43681,26,323887,,,
177,RT,DudaPhillis,37237,37168,19,132052,,,,land_terri,23786,23162,78,192248,,,
178,RT,WatchnDaWorld,19399,20190,33,98598,,,,WilliamBWorthy,2659,2819,26,8009,,,
179,RT,WatchnDaWorld,19399,20190,33,98598,,,,WilliamBWorthy,2659,2819,26,8009,,,
180,RT,thancockMD,1828,2045,14,24059,,,,Marlene45MAGA,48381,48055,16,97242,,,
181,Tweet,BradlyMartin7,1,8,0,820,,,,BradlyMartin7,48381,48055,16,97242,,,
182,Tweet,mbolch,16379,18006,8,40911,,,,mbolch,48381,48055,16,97242,,,
183,RT,americanduck8,1144,1120,59,114545,,,,AAnon55,15164,10439,39,14640,,,
184,Tweet,glenpalm2005,808,420,5,52701,,,,glenpalm2005,15164,10439,39,14640,,,
185,RT,Lowcountry1Girl,64321,32143,51,209848,,,,Marlene45MAGA,48381,48055,16,97242,,,
186,RT,marimacint,6735,6950,5,202383,,,,RaeAnon,19506,19396,33,94214,,,
187,RT,DudaPhillis,37237,37168,19,132052,,,,land_terri,23786,23162,78,192248,,,
188,RT,OlerJerry,616,880,0,15906,,,,JoyLinPark,20271,19262,5,66505,,,
189,RT,KathySoltani,22394,16220,17,87478,,,,Marlene45MAGA,48381,48055,16,97242,,,
190,RT,Shirley29465176,476,439,1,38388,,,,Marlene45MAGA,48381,48055,16,97242,,,
191,RT,GeorgeSteidle,3542,3502,9,17528,,,,GlenWoodfin,74930,56608,899,73578,,,
192,RT,beth2_k3a,37034,29675,21,144640,,,,disings,20820,17987,79,103126,,,
193,Tweet,BernieTulsi2020,1280,2921,23,8368,,,,BernieTulsi2020,20820,17987,79,103126,,,
194,RT,Dawn_DeMore1,55904,21436,80,304624,,,,Marlene45MAGA,48381,48055,16,97242,,,
195,Tweet,JVATALARO,28,0,3,91400,,,,JVATALARO,48381,48055,16,97242,,,
196,Tweet,MarineRecon1975,7726,7979,16,12928,,,,MarineRecon1975,48381,48055,16,97242,,,
197,Tweet,EnriqueAleTV,1729,198,17,7520,,,,EnriqueAleTV,48381,48055,16,97242,,,
198,RT,NoraRano2,9947,10927,1,36781,,,,Adjustedwell,23738,22896,148,82739,,,
199,Tweet,VitustiNaZzzeja,450,2406,2,4581,,,,VitustiNaZzzeja,23738,22896,148,82739,,,
200,RT,HotardAlex,8657,566,0,2808,,,,Marlene45MAGA,48381,48055,16,97242,,,
201,RT,hyoon106,135,206,2,1313,,,,Adjustedwell,23738,22896,148,82739,,,
202,RT,TracieLeeCan,6419,5924,6,15566,,,,GlenWoodfin,74930,56608,899,73578,,,
203,Tweet,VitustiNaZzzeja,450,2406,2,4581,,,,VitustiNaZzzeja,74930,56608,899,73578,,,
204,RT,gotdeepthoughts,115,223,2,3684,,,,Adjustedwell,23738,22896,148,82739,,,
205,RT,edmgail1944,905,148,23,183067,,,,mitchellvii,529158,10013,3857,161127,,,
206,RT,ChezCigar,633,1071,2,26204,,,,Adjustedwell,23738,22896,148,82739,,,
207,RT,loisjane94,3474,3955,4,36223,,,,Marlene45MAGA,48381,48055,16,97242,,,
208,RT,MMatolak,3595,3456,0,42752,,,,TrueNewsGlobal,53323,53008,604,9010,,,
209,RT,RazorPack65,31989,31586,8,117254,,,,Marlene45MAGA,48381,48055,16,97242,,,
210,RT,jbugsym,1101,1524,2,66095,,,,AllTrumpedUp20,685,721,0,67,,,
211,RT,AmandaPanda8309,21886,22113,1,86334,,,,Marlene45MAGA,48381,48055,16,97242,,,
212,RT,NeensCa,52143,51581,23,205879,,,,Marlene45MAGA,48381,48055,16,97242,,,
213,RT,Michael55531686,4026,4618,15,42775,,,,Adjustedwell,23738,22896,148,82739,,,
214,RT,debz_up,6873,7039,7,77600,,,,Cocofritz,16809,15179,35,93536,,,
215,RT,GARCIA_SEMPERFI,120,201,0,11059,,,,GlenWoodfin,74930,56608,899,73578,,,
216,RT,808JD,49671,49016,16,14101,,,,Marlene45MAGA,48381,48055,16,97242,,,
217,RT,FalliveneEdward,10041,9502,4,87559,,,,Toni_Scurlock,6221,6825,210,134724,,,
218,RT,bronelso,291,126,0,28323,,,,Cocofritz,16809,15179,35,93536,,,
219,Tweet,Marinotoma,2501,1381,34,67401,,,,Marinotoma,16809,15179,35,93536,,,
220,RT,saminhim,15246,15251,488,483637,,,,Cocofritz,16809,15179,35,93536,,,
221,RT,tanimn,276,509,0,15945,,,,Marlene45MAGA,48381,48055,16,97242,,,
222,RT,wavetossed,6099,40,183,413171,,,,15M_Merits,77,63,0,2500,,,
223,Tweet,dodo1182,955,913,18,22039,,,,dodo1182,77,63,0,2500,,,
224,RT,chrissi4trump,7050,7745,9,15249,,,,Adjustedwell,23738,22896,148,82739,,,
225,RT,michelle_kag,14066,13616,7,13251,,,,Cocofritz,16809,15179,35,93536,,,
226,RT,susan_fuchs,6961,6993,6,63931,,,,Adjustedwell,23738,22896,148,82739,,,
227,RT,wvufanagent99,65704,54263,47,264720,,,,Marlene45MAGA,48381,48055,16,97242,,,
228,RT,acedoda,4241,3739,24,75968,,,,AoAmerican,25975,25285,111,52832,,,
229,RT,CagninaPaul,199,483,1,12613,,,,Adjustedwell,23738,22896,148,82739,,,
230,RT,judy_ewell,12477,12163,7,101494,,,,Adjustedwell,23738,22896,148,82739,,,
231,RT,trapperann,481,108,0,14396,,,,JoyLinPark,20271,19262,5,66505,,,
232,Tweet,samtc1958,15,86,0,1538,,,,samtc1958,20271,19262,5,66505,,,
233,RT,Taccomandohotm1,1050,1606,0,19482,,,,Cocofritz,16809,15179,35,93536,,,
234,RT,moragaannie1,920,1038,2,55835,,,,kayms99,2997,3982,60,101677,,,
235,Tweet,kayms99,2997,3982,60,101677,,,,kayms99,2997,3982,60,101677,,,
236,RT,Rabellamaria,1418,2508,32,57040,,,,Alexandratweet9,2529,1252,9,7461,,,
237,Tweet,bygrace__,573,913,1,12393,,,,bygrace__,2529,1252,9,7461,,,
238,RT,ItsJustJill,65778,58240,360,218308,,,,JoyLinPark,20271,19262,5,66505,,,
239,RT,JEBJOAN,6227,6796,14,85685,,,,kbari12,13148,12714,147,361194,,,
240,RT,sexyaustrian,23839,24054,12,2639,,,,Adjustedwell,23738,22896,148,82739,,,
241,Tweet,LisaSkyart,4826,5239,1,11498,,,,LisaSkyart,23738,22896,148,82739,,,
242,RT,MiraX63292176,438,432,3,9282,,,,CruzNewsLive,6858,2097,110,37804,,,
243,RT,DMcGee4U2,4428,4814,2,15589,,,,Adjustedwell,23738,22896,148,82739,,,
244,RT,USA_Anne711,19383,19202,2,129157,,,,Cocofritz,16809,15179,35,93536,,,
245,RT,60sReno,5378,4794,5,433682,,,,Marlene45MAGA,48381,48055,16,97242,,,
246,Tweet,AndrewHigsdrew,1003,717,180,25201,,,,AndrewHigsdrew,48381,48055,16,97242,,,
247,RT,AllenEdwardRic2,4711,4884,2,51861,,,,Cocofritz,16809,15179,35,93536,,,
248,RT,petluvers4Trump,47713,47737,46,158853,,,,Marlene45MAGA,48381,48055,16,97242,,,
249,Tweet,TikiRose,685,686,93,138854,,,,TikiRose,48381,48055,16,97242,,,
250,Tweet,pcliers,1213,1704,5,55515,,,,pcliers,48381,48055,16,97242,,,
251,Tweet,BHM_Pirate,158,444,3,10590,,,,BHM_Pirate,48381,48055,16,97242,,,
252,RT,TheRivals6,300,528,1,7067,,,,Adjustedwell,23738,22896,148,82739,,,
253,RT,FeliLoveQ,338,920,0,3230,,,,AAnon55,15164,10439,39,14640,,,
254,RT,gramps97,3445,3067,208,199171,,,,land_terri,23786,23162,78,192248,,,
255,Tweet,kbari12,13148,12714,147,361194,,,,kbari12,23786,23162,78,192248,,,
256,RT,JiveBunnyMuzik,18109,18015,11,27354,,,,Marlene45MAGA,48381,48055,16,97242,,,
257,RT,JAG49458834,302,299,0,9557,,,,BillSpadea,22284,1032,203,69991,,,
258,Tweet,BillSpadea,22284,1032,203,69991,,,,BillSpadea,22284,1032,203,69991,,,
259,RT,deb_canadian,1514,1971,5,18162,,,,Adjustedwell,23738,22896,148,82739,,,
260,Tweet,177618122016USA,6053,6129,30,44370,,,,177618122016USA,23738,22896,148,82739,,,
261,RT,gailsline,37406,28196,2,175752,,,,Marlene45MAGA,48381,48055,16,97242,,,
262,RT,toddk67,2026,1457,1,103107,,,,Marlene45MAGA,48381,48055,16,97242,,,
263,RT,buzzman888,39855,8598,85,172859,,,,Marlene45MAGA,48381,48055,16,97242,,,
264,RT,Sowetardid,636,430,9,12756,,,,ImabitcSumtimes,78241,74330,16,247367,,,
265,Tweet,Mr_Communicator,493,703,19,5232,,,,Mr_Communicator,78241,74330,16,247367,,,
266,Tweet,TruthPatriotUSA,60,74,0,1066,,,,TruthPatriotUSA,78241,74330,16,247367,,,
267,RT,Pacificnw777,9359,9110,12,156773,,,,GlenWoodfin,74930,56608,899,73578,,,
268,RT,NOYDB12,133,304,0,863,,,,Adjustedwell,23738,22896,148,82739,,,
269,RT,fjski3,1830,726,50,199981,,,,Hiqutipie,138778,114611,1734,118800,,,
270,RT,rspoff2112,3008,3379,0,30831,,,,Adjustedwell,23738,22896,148,82739,,,
271,RT,Rbigzs,69676,67490,12,254647,,,,Marlene45MAGA,48381,48055,16,97242,,,
272,Tweet,FreddieRoe3,339,570,0,3735,,,,FreddieRoe3,48381,48055,16,97242,,,
273,Tweet,JimFetzer,3015,21,21,3233,,,,JimFetzer,48381,48055,16,97242,,,
274,RT,Lulukonen,5609,5550,8,12158,,,,AAnon55,15164,10439,39,14640,,,
275,RT,monica_melvin14,1894,2216,1,120586,,,,AAnon55,15164,10439,39,14640,,,
276,RT,Junea,124,179,3,2042,,,,AAnon55,15164,10439,39,14640,,,
277,RT,Protect4us,198,487,3,8369,,,,Adjustedwell,23738,22896,148,82739,,,
278,RT,LaneSadalup,5654,6151,129,207789,,,,Marlene45MAGA,48381,48055,16,97242,,,
279,RT,ridgydidgedw,480,1239,1,74428,,,,TrueNewsGlobal,53323,53008,604,9010,,,
280,RT,TracyWuCO56,334,708,0,13200,,,,Tamaralynn212,11924,12703,222,191972,,,
281,RT,randykjo,14855,15887,18,138846,,,,disings,20820,17987,79,103126,,,
282,RT,treshas3,839,884,1,9393,,,,HiQTPiii,42482,40173,111,76201,,,
283,RT,meljlaake,870,881,0,26546,,,,JoyLinPark,20271,19262,5,66505,,,
284,RT,realspoiled,1233,2209,8,70024,,,,Patriot_MM,49293,53765,293,307317,,,
285,RT,JlJohnjohn,1519,2381,2,6609,,,,Adjustedwell,23738,22896,148,82739,,,
286,Tweet,thomasvitare,79,61,2,1253,,,,thomasvitare,23738,22896,148,82739,,,
287,RT,Bovius_ccc2020,1611,2096,0,2363,,,,CCC_HQ2020,19515,11653,6,149120,,,
288,RT,SBelle1950,43407,39389,35,221438,,,,disings,20820,17987,79,103126,,,
289,RT,robbipl,10767,11046,83,148187,,,,LuxVeritas9,525,540,0,3431,,,
290,Tweet,stunningcovers,2596,3902,2,25122,,,,stunningcovers,525,540,0,3431,,,
