,type,A_handle,A_follower_count,A_following_count,A_listed_count,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_handle,B_follower_count,B_following_count,B_listed_count,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
2835,RT,TreasonIsNotOk,7599,8349,4,58872,,,,BarbMcQuade,305363,1000,1495,3476,,,
2836,RT,Abhinary,559,90,37,137302,,,,BarbMcQuade,305363,1000,1495,3476,,,
2837,RT,DrSpockets,2254,3452,40,162788,,,,Mimirocah1,388492,2536,2160,12984,,,
2838,RT,rstrok71,77,119,0,19251,,,,Mimirocah1,388492,2536,2160,12984,,,
2839,RT,mharvey816,5962,4507,442,840109,,,,Mimirocah1,388492,2536,2160,12984,,,
2840,RT,Theon_Orbis,6480,5559,120,251518,,,,Mimirocah1,388492,2536,2160,12984,,,
2841,RT,GenaLundquist1,607,931,1,26816,,,,Mimirocah1,388492,2536,2160,12984,,,
2842,RT,MAFgeek,5856,4639,6,179650,,,,BarbMcQuade,305363,1000,1495,3476,,,
2843,RT,SarahMeyer,2043,2317,3,7487,,,,Mimirocah1,388492,2536,2160,12984,,,
2844,RT,geraldansonhar1,300,1532,0,32963,,,,Mimirocah1,388492,2536,2160,12984,,,
2845,RT,lbloveslife1964,1396,2238,10,69772,,,,Mimirocah1,388492,2536,2160,12984,,,
2846,RT,AB_Owl,5501,6042,110,414378,,,,Mimirocah1,388492,2536,2160,12984,,,
2847,RT,ssguffey,178,825,0,44525,,,,Mimirocah1,388492,2536,2160,12984,,,
2848,RT,kurlye2012,267,740,3,30022,,,,Mimirocah1,388492,2536,2160,12984,,,
2849,RT,mbell58,46,227,0,7989,,,,Mimirocah1,388492,2536,2160,12984,,,
2850,RT,everyhumanknows,21438,21656,48,385904,,,,Mimirocah1,388492,2536,2160,12984,,,
2851,RT,mmpsunshine,149,711,0,76795,,,,Mimirocah1,388492,2536,2160,12984,,,
2852,RT,d5potter,101,205,0,29614,,,,Mimirocah1,388492,2536,2160,12984,,,
2853,RT,Suzieismymum,588,241,1,116096,,,,Mimirocah1,388492,2536,2160,12984,,,
2854,Tweet,JasonJacquet3,217,17,10,5714,,,,JasonJacquet3,388492,2536,2160,12984,,,
2855,RT,paulemccabe,154,275,1,14548,,,,Mimirocah1,388492,2536,2160,12984,,,
2856,RT,sheppiemac,157,1004,1,4493,,,,Mimirocah1,388492,2536,2160,12984,,,
2857,RT,Suzanne42881362,238,184,0,27592,,,,BarbMcQuade,305363,1000,1495,3476,,,
2858,RT,sstiene1,1670,2050,0,32210,,,,Mimirocah1,388492,2536,2160,12984,,,
2859,RT,JanChaney15,270,532,0,60537,,,,Mimirocah1,388492,2536,2160,12984,,,
2860,RT,slidewinding,2736,5002,49,177750,,,,Mimirocah1,388492,2536,2160,12984,,,
2861,RT,BrenzieK,1190,176,1,26751,,,,Mimirocah1,388492,2536,2160,12984,,,
2862,RT,Fran_Neena20409,3159,4936,108,394639,,,,Mimirocah1,388492,2536,2160,12984,,,
2863,RT,artistatlarge19,553,1081,3,123762,,,,Mimirocah1,388492,2536,2160,12984,,,
2864,RT,SarahC35812388,68,183,2,1465,,,,Mimirocah1,388492,2536,2160,12984,,,
2865,RT,usesquire18,627,416,13,120739,,,,Mimirocah1,388492,2536,2160,12984,,,
2866,RT,strtrek,253,322,2,14215,,,,Mimirocah1,388492,2536,2160,12984,,,
2867,Tweet,macker_da,481,1507,10,21088,,,,macker_da,388492,2536,2160,12984,,,
2868,RT,djradar,522,937,96,235344,,,,Mimirocah1,388492,2536,2160,12984,,,
2869,RT,cwwelt,520,805,0,26016,,,,Mimirocah1,388492,2536,2160,12984,,,
2870,RT,AMWClarkLaw,1686,4998,67,79879,,,,Mimirocah1,388492,2536,2160,12984,,,
2871,RT,sosayu3,2962,4259,1,46814,,,,Mimirocah1,388492,2536,2160,12984,,,
2872,RT,drspl5,4238,4442,77,252700,,,,BarbMcQuade,305363,1000,1495,3476,,,
2873,RT,swimmingmohit,73,90,1,76079,,,,Mimirocah1,388492,2536,2160,12984,,,
2874,RT,StaarVellocet,849,1638,15,41028,,,,Mimirocah1,388492,2536,2160,12984,,,
2875,RT,sallyagale,836,616,1,324523,,,,Mimirocah1,388492,2536,2160,12984,,,
2876,RT,bgdhall,555,1023,10,89580,,,,Mimirocah1,388492,2536,2160,12984,,,
2877,RT,HeidiLWelch22,69,274,0,31482,,,,Mimirocah1,388492,2536,2160,12984,,,
2878,RT,kahruveldesign,1474,5001,160,84038,,,,Mimirocah1,388492,2536,2160,12984,,,
2879,RT,garyt2012,236,1345,1,39418,,,,Mimirocah1,388492,2536,2160,12984,,,
2880,Tweet,BobLynnSr1,114,199,0,3710,,,,BobLynnSr1,388492,2536,2160,12984,,,
2881,Tweet,Morr6565,40,305,0,1506,,,,Morr6565,388492,2536,2160,12984,,,
2882,RT,OldRussetPotato,2232,4971,145,169527,,,,BarbMcQuade,305363,1000,1495,3476,,,
2883,RT,Concernedwhite1,344,413,2,177336,,,,Mimirocah1,388492,2536,2160,12984,,,
2884,RT,DanaScottlo,33440,6631,62,67802,,,,Mimirocah1,388492,2536,2160,12984,,,
2885,RT,RonHall46,46015,47207,409,136865,,,,Mimirocah1,388492,2536,2160,12984,,,
2886,RT,AshokJDattani,734,788,4,116855,,,,Mimirocah1,388492,2536,2160,12984,,,
2887,RT,3pxb12,65,691,0,61018,,,,Mimirocah1,388492,2536,2160,12984,,,
2888,RT,ehumphrey356,126,459,0,89082,,,,Mimirocah1,388492,2536,2160,12984,,,
2889,RT,kdogpenny11,49,253,0,9644,,,,Mimirocah1,388492,2536,2160,12984,,,
2890,RT,nakesha_horsey,581,651,3,91037,,,,Mimirocah1,388492,2536,2160,12984,,,
2891,RT,ir14015705,387,405,0,1637,,,,Mimirocah1,388492,2536,2160,12984,,,
2892,RT,KitzFigaro,722,621,18,21864,,,,Mimirocah1,388492,2536,2160,12984,,,
2893,RT,NoLiesLizzy,22447,21663,20,98041,,,,Mimirocah1,388492,2536,2160,12984,,,
2894,RT,commonedition,130,895,0,35530,,,,BarbMcQuade,305363,1000,1495,3476,,,
2895,RT,Wahrhaftig,9574,9888,4,102984,,,,Mimirocah1,388492,2536,2160,12984,,,
2896,RT,RJSalinger,5351,4903,2,11604,,,,Mimirocah1,388492,2536,2160,12984,,,
2897,RT,DJGrothe,13406,2607,717,102543,,,,Mimirocah1,388492,2536,2160,12984,,,
2898,RT,Fletch4RedSox,109,387,1,17317,,,,Mimirocah1,388492,2536,2160,12984,,,
2899,RT,MarjoryMorford,140,882,6,7028,,,,BarbMcQuade,305363,1000,1495,3476,,,
2900,RT,DScarlett2016,367,933,1,8009,,,,Mimirocah1,388493,2536,2160,12984,,,
2901,RT,tcevans87,6155,6762,0,101379,,,,BarbMcQuade,305363,1000,1495,3476,,,
2902,RT,wskytngo1,114,381,1,28344,,,,Mimirocah1,388493,2536,2160,12984,,,
2903,RT,DevinsAchilles,4298,4861,2,7829,,,,Mimirocah1,388493,2536,2160,12984,,,
2904,RT,r2d2usa1776,188,254,0,43157,,,,Mimirocah1,388493,2536,2160,12984,,,
2905,RT,FelDakat,14743,16219,99,20365,,,,BarbMcQuade,305363,1000,1495,3476,,,
2906,RT,Tam_Resist,19009,7422,420,383949,,,,Mimirocah1,388493,2536,2160,12984,,,
2907,RT,501China,1061,777,7,146066,,,,BarbMcQuade,305363,1000,1495,3476,,,
2908,RT,MarjoryMorford,140,882,6,7028,,,,Mimirocah1,388493,2536,2160,12984,,,
2909,RT,Shabanu3,151,145,0,11933,,,,Mimirocah1,388493,2536,2160,12984,,,
2910,RT,robertblowe,431,512,19,69361,,,,Mimirocah1,388493,2536,2160,12984,,,
2911,RT,David_theLawyer,668,1328,4,3408,,,,Mimirocah1,388493,2536,2160,12984,,,
2912,RT,paulamc45,139,96,0,81108,,,,Mimirocah1,388493,2536,2160,12984,,,
2913,RT,MirMir39,124,804,4,10171,,,,Mimirocah1,388493,2536,2160,12984,,,
2914,RT,alacqua_joseph,104,909,0,8890,,,,BarbMcQuade,305363,1000,1495,3476,,,
2915,RT,SquadronLrd_JMH,2240,4420,15,34007,,,,Mimirocah1,388493,2536,2160,12984,,,
2916,RT,bchups,467,569,1,48868,,,,Mimirocah1,388493,2536,2160,12984,,,
2917,RT,TreasonIsNotOk,7599,8349,4,58872,,,,Mimirocah1,388493,2536,2160,12984,,,
2918,RT,jefiner71,790,1041,2,102403,,,,Mimirocah1,388493,2536,2160,12984,,,
2919,RT,capeannsky,2039,3294,148,181104,,,,BarbMcQuade,305363,1000,1495,3476,,,
2920,RT,Suzanne42881362,238,184,0,27592,,,,Mimirocah1,388493,2536,2160,12984,,,
2921,RT,Buddylp1,279,1229,2,48684,,,,Mimirocah1,388493,2536,2160,12984,,,
2922,RT,njnjr,191,1960,6,59462,,,,Mimirocah1,388493,2536,2160,12984,,,
2923,RT,sondrataylor53,65,75,0,20854,,,,Mimirocah1,388493,2536,2160,12984,,,
2924,RT,yellowball13,139,278,0,18961,,,,Mimirocah1,388493,2536,2160,12984,,,
2925,RT,jillflanders,623,482,21,14099,,,,Mimirocah1,388493,2536,2160,12984,,,
2926,RT,JackieStoppel,730,347,5,45113,,,,Mimirocah1,388493,2536,2160,12984,,,
2927,RT,DeheuB,30,144,0,66,,,,BarbMcQuade,305363,1000,1495,3476,,,
2928,RT,seahawkfan704,207,565,3,52920,,,,Mimirocah1,388493,2536,2160,12984,,,
2929,RT,SusanG46480508,535,632,0,36866,,,,Mimirocah1,388493,2536,2160,12984,,,
2930,RT,marlene116,1953,2059,87,126210,,,,Mimirocah1,388493,2536,2160,12984,,,
2931,RT,dzengles,877,1190,0,69265,,,,BarbMcQuade,305363,1000,1495,3476,,,
2932,RT,CrusadersMom,326,673,1,12240,,,,Mimirocah1,388493,2536,2160,12984,,,
2933,RT,overturnH8,299,1549,23,62136,,,,Mimirocah1,388493,2536,2160,12984,,,
2934,RT,WonderWoman412,583,131,38,143436,,,,BarbMcQuade,305363,1000,1495,3476,,,
2935,RT,DaveTone,69,418,4,12343,,,,Mimirocah1,388493,2536,2160,12984,,,
2936,RT,Kathy60626504,117,412,1,63578,,,,BarbMcQuade,305363,1000,1495,3476,,,
2937,RT,kam3266,301,438,2,49956,,,,Mimirocah1,388493,2536,2160,12984,,,
2938,RT,muddyinpb,184,221,0,28100,,,,Mimirocah1,388493,2536,2160,12984,,,
2939,RT,RHoeckley,161,1756,1,32802,,,,Mimirocah1,388493,2536,2160,12984,,,
2940,RT,redboybroken,507,153,7,383440,,,,Mimirocah1,388493,2536,2160,12984,,,
2941,RT,WonderWoman412,583,131,38,143436,,,,Mimirocah1,388493,2536,2160,12984,,,
2942,RT,Victor43683311,804,1025,1,11795,,,,Mimirocah1,388493,2536,2160,12984,,,
2943,RT,jGibson_Hanes,575,2456,1,87410,,,,Mimirocah1,388493,2536,2160,12984,,,
2944,RT,rrnunez,7784,8539,115,432835,,,,BarbMcQuade,305363,1000,1495,3476,,,
2945,RT,DechenLinda,102,117,0,49309,,,,Mimirocah1,388493,2536,2160,12984,,,
2946,RT,McKinnonPhD,1218,456,105,70034,,,,Mimirocah1,388493,2536,2160,12984,,,
2947,RT,coyotelobo1,87,527,0,12733,,,,Mimirocah1,388493,2536,2160,12984,,,
2948,RT,ToniBradfield2,115,701,0,65932,,,,BarbMcQuade,305363,1000,1495,3476,,,
2949,RT,BiemansSheri,401,1299,3,96392,,,,Mimirocah1,388493,2536,2160,12984,,,
2950,RT,Cnoelcisco,632,1771,0,25755,,,,Mimirocah1,388493,2536,2160,12984,,,
2951,RT,AM_McCarthy,1377,507,6,60047,,,,Mimirocah1,388493,2536,2160,12984,,,
2952,RT,m_tmgjruss,259,319,2,74131,,,,Mimirocah1,388493,2536,2160,12984,,,
2953,RT,tdpopcorn,233,456,1,164520,,,,Mimirocah1,388493,2536,2160,12984,,,
2954,RT,TSRHG,1034,1649,70,123781,,,,Mimirocah1,388493,2536,2160,12984,,,
2955,RT,chewerson3,137,330,2,42935,,,,Mimirocah1,388493,2536,2160,12984,,,
2956,RT,DamnedTrump,307,1244,0,4738,,,,Mimirocah1,388493,2536,2160,12984,,,
2957,RT,DesignKelsey,484,578,3,10796,,,,Mimirocah1,388493,2536,2160,12984,,,
2958,RT,VFW_Vet,4998,3348,285,256745,,,,Mimirocah1,388493,2536,2160,12984,,,
2959,RT,rogerhuder,19,63,0,1862,,,,BarbMcQuade,305363,1000,1495,3476,,,
2960,RT,MadMolly10,3501,4043,0,35689,,,,Mimirocah1,388493,2536,2160,12984,,,
2961,RT,aangel1977,485,880,1,24271,,,,Mimirocah1,388493,2536,2160,12984,,,
2962,RT,zijzoe,47,172,4,11298,,,,Mimirocah1,388493,2536,2160,12984,,,
2963,RT,cappuccinooo3,127,771,1,4704,,,,Mimirocah1,388493,2536,2160,12984,,,
2964,RT,dee_ambrosini,767,664,44,84817,,,,Mimirocah1,388493,2536,2160,12984,,,
2965,RT,YuriThomas99,1361,3217,24,202726,,,,Mimirocah1,388493,2536,2160,12984,,,
2966,RT,DanHawkins11,797,334,202,58860,,,,BarbMcQuade,305363,1000,1495,3476,,,
2967,RT,gloveisoff,3755,4752,2,141776,,,,BarbMcQuade,305363,1000,1495,3476,,,
2968,RT,tcely,357,1212,31,28382,,,,Mimirocah1,388493,2536,2160,12984,,,
2969,RT,rjkelly60,150,342,5,22293,,,,Mimirocah1,388493,2536,2160,12984,,,
2970,RT,DerpStateActor,859,1183,2,10749,,,,Mimirocah1,388493,2536,2160,12984,,,
2971,RT,TheKeeper2016,830,969,18,248547,,,,Mimirocah1,388493,2536,2160,12984,,,
2972,RT,Elee912,686,1870,6,48457,,,,Mimirocah1,388493,2536,2160,12984,,,
2973,RT,GrandFae,288,241,5,37047,,,,Mimirocah1,388493,2536,2160,12984,,,
2974,RT,dancinglight4u,230,271,0,44587,,,,BarbMcQuade,305363,1000,1495,3476,,,
2975,RT,jjmplsmn,1122,1407,9,361177,,,,Mimirocah1,388493,2536,2160,12984,,,
2976,RT,fight4women,1992,2597,159,163877,,,,Mimirocah1,388493,2536,2160,12984,,,
2977,RT,CMargaronis,11002,11267,55,192232,,,,Mimirocah1,388493,2536,2160,12984,,,
2978,RT,brokenbong,2184,5001,12,221226,,,,Mimirocah1,388493,2536,2160,12984,,,
2979,RT,BigMommaLurka,613,524,2,83566,,,,BarbMcQuade,305363,1000,1495,3476,,,
2980,RT,mmspickler,4172,4990,1,30543,,,,Mimirocah1,388493,2536,2160,12984,,,
2981,RT,Tapasap,169,344,3,6539,,,,Mimirocah1,388493,2536,2160,12984,,,
2982,RT,JrehnJ,3620,4974,246,241884,,,,Mimirocah1,388493,2536,2160,12984,,,
2983,RT,2KindsJustice,1760,3474,97,52189,,,,Mimirocah1,388493,2536,2160,12984,,,
2984,RT,tks1634,57,152,1,58269,,,,Mimirocah1,388493,2536,2160,12984,,,
2985,RT,MarquezPhyllis,147,410,0,18390,,,,Mimirocah1,388493,2536,2160,12984,,,
2986,RT,ErikaAbrahamss2,20060,20540,24,132085,,,,Mimirocah1,388493,2536,2160,12984,,,
2987,RT,JohnRus36538253,942,1581,1,49084,,,,Mimirocah1,388493,2536,2160,12984,,,
2988,RT,bonnie763,137,251,1,7696,,,,Mimirocah1,388493,2536,2160,12984,,,
2989,RT,ChiefCovfefe,11429,7166,87,203084,,,,Mimirocah1,388493,2536,2160,12984,,,
2990,RT,shay44able,462,392,9,66969,,,,Mimirocah1,388493,2536,2160,12984,,,
2991,RT,carolinaconway,585,582,14,162943,,,,Mimirocah1,388493,2536,2160,12984,,,
2992,RT,PamelafBrockman,4652,4931,163,241249,,,,Mimirocah1,388493,2536,2160,12984,,,
2993,RT,Fairdeal2000,945,1404,3,25824,,,,BarbMcQuade,305363,1000,1495,3476,,,
2994,RT,alertdata3,96,349,0,45679,,,,Mimirocah1,388493,2536,2160,12984,,,
2995,RT,SweetMissMaggie,184,529,1,12233,,,,Mimirocah1,388493,2536,2160,12984,,,
2996,RT,IvaDougherty,104,192,0,2453,,,,Mimirocah1,388493,2536,2160,12984,,,
2997,RT,dsh_OH,1681,2159,270,43711,,,,BarbMcQuade,305363,1000,1495,3476,,,
2998,RT,DanHawkins11,797,334,202,58860,,,,Mimirocah1,388493,2536,2160,12984,,,
2999,RT,lisabfroid,72,707,0,7410,,,,Mimirocah1,388493,2536,2160,12984,,,
3000,RT,AndyWilson22,199,651,3,3344,,,,Mimirocah1,388494,2536,2160,12984,,,
3001,RT,LionelHutz_Law,1143,1250,2,2723,,,,Mimirocah1,388494,2536,2160,12984,,,
3002,RT,GavinWhitfield7,65,169,0,24528,,,,BarbMcQuade,305363,1000,1495,3476,,,
3003,RT,PimsSoup,28,161,0,12251,,,,Mimirocah1,388494,2536,2160,12984,,,
3004,RT,Scottwa63684534,74,766,0,8732,,,,Mimirocah1,388494,2536,2160,12984,,,
3005,RT,bzaenglein,630,1038,2,87069,,,,Mimirocah1,388494,2536,2160,12984,,,
3006,RT,Doxyma,859,1324,26,132528,,,,Mimirocah1,388494,2536,2160,12984,,,
3007,RT,freewimin,2199,4900,74,113762,,,,BarbMcQuade,305363,1000,1495,3476,,,
3008,RT,JustDebbie1234,158,463,0,9957,,,,BarbMcQuade,305363,1000,1495,3476,,,
3009,RT,LTwitty,2629,502,16,57280,,,,Mimirocah1,388494,2536,2160,12984,,,
3010,RT,bcbiloxi,124,582,1,19028,,,,Mimirocah1,388494,2536,2160,12984,,,
3011,RT,LisaAGregs,145,969,0,23952,,,,Mimirocah1,388494,2536,2160,12984,,,
3012,RT,PeterEpstein12,22,701,0,10405,,,,BarbMcQuade,305363,1000,1495,3476,,,
3013,RT,Kathy60626504,117,412,1,63578,,,,Mimirocah1,388494,2536,2160,12984,,,
3014,RT,NancyDeSisto,1801,2910,22,19997,,,,Mimirocah1,388494,2536,2160,12984,,,
3015,RT,donnadiane1970,1081,1832,23,355173,,,,Mimirocah1,388494,2536,2160,12984,,,
3016,RT,robir328,88,314,4,37593,,,,Mimirocah1,388494,2536,2160,12984,,,
3017,RT,MikeHogg2017,84,437,0,9934,,,,Mimirocah1,388494,2536,2160,12984,,,
3018,RT,FreezingRane,511,782,4,8985,,,,Mimirocah1,388494,2536,2160,12984,,,
3019,RT,PeterEpstein12,22,701,0,10405,,,,Mimirocah1,388494,2536,2160,12984,,,
3020,RT,NativeNolaGal,1008,1420,0,48585,,,,Mimirocah1,388494,2536,2160,12984,,,
3021,RT,leanne_cali,2422,2667,2,79051,,,,BarbMcQuade,305363,1000,1495,3476,,,
3022,RT,ASimpleFella,739,370,18,13001,,,,Mimirocah1,388494,2536,2160,12984,,,
3023,RT,azpublic1,108,332,0,21966,,,,Mimirocah1,388494,2536,2160,12984,,,
3024,RT,Kirk4Defiance,252,128,9,62624,,,,Mimirocah1,388494,2536,2160,12984,,,
3025,RT,TrumpCowardsTV,2876,4258,4,89727,,,,Mimirocah1,388494,2536,2160,12984,,,
3026,RT,SharonGoodfell3,71,290,0,3630,,,,BarbMcQuade,305363,1000,1495,3476,,,
3027,RT,Kkh291,16,34,0,3247,,,,BarbMcQuade,305363,1000,1495,3476,,,
3028,RT,Gfoun,90,862,0,12014,,,,Mimirocah1,388494,2536,2160,12984,,,
3029,RT,freewimin,2199,4900,74,113762,,,,Mimirocah1,388494,2536,2160,12984,,,
3030,RT,lauferlaw,144370,1548,783,244268,,,,Mimirocah1,388494,2536,2160,12984,,,
3031,RT,45xiatai,493,2140,16,49080,,,,BarbMcQuade,305363,1000,1495,3476,,,
3032,RT,jenn_ebel,526,979,2,29001,,,,Mimirocah1,388494,2536,2160,12984,,,
3033,RT,postcards4USA,6948,2332,72,47412,,,,Mimirocah1,388494,2536,2160,12984,,,
3034,RT,leanne_cali,2422,2667,2,79051,,,,Mimirocah1,388494,2536,2160,12984,,,
3035,RT,No21839516,1054,1380,21,102292,,,,Mimirocah1,388494,2536,2160,12984,,,
3036,RT,AhmedBaba_,89307,79328,340,19329,,,,Mimirocah1,388494,2536,2160,12984,,,
3037,Tweet,mattkaz4548,29,446,0,919,,,,mattkaz4548,388494,2536,2160,12984,,,
3038,RT,Beav72Jim,3134,3028,3,157700,,,,Mimirocah1,388494,2536,2160,12984,,,
3039,RT,ToniBradfield2,115,701,0,65932,,,,Mimirocah1,388494,2536,2160,12984,,,
3040,RT,SamSmit18047823,176,739,0,75765,,,,Mimirocah1,388494,2536,2160,12984,,,
3041,RT,TopWhoopCF1736,3773,5001,3,89635,,,,Mimirocah1,388494,2536,2160,12984,,,
3042,RT,DingoMurphy,163,509,1,11471,,,,Mimirocah1,388494,2536,2160,12984,,,
3043,RT,pollsstar,1863,1233,30,633381,,,,Mimirocah1,388494,2536,2160,12984,,,
3044,RT,WalshFreedom,234752,32051,3303,69323,,,,Mimirocah1,388494,2536,2160,12984,,,
3045,RT,schott_marty,593,1094,1,143144,,,,BarbMcQuade,305363,1000,1495,3476,,,
3046,RT,missliberties,424,424,47,103085,,,,Mimirocah1,388494,2536,2160,12984,,,
3047,RT,JoyceinReno,69,83,1,34606,,,,Mimirocah1,388494,2536,2160,12984,,,
3048,RT,MetroDiversity,740,246,55,73405,,,,Mimirocah1,388494,2536,2160,12984,,,
3049,RT,PKanagaratnam,1105,1384,91,231942,,,,Mimirocah1,388494,2536,2160,12984,,,
3050,RT,Mleeds2048,3225,4960,150,107048,,,,Mimirocah1,388494,2536,2160,12984,,,
3051,RT,ShirleyKelly16,1256,1796,31,54012,,,,Mimirocah1,388494,2536,2160,12984,,,
3052,RT,rboc15,117,296,2,14541,,,,Mimirocah1,388494,2536,2160,12984,,,
3053,RT,RittNancy,513,1259,4,113568,,,,Mimirocah1,388494,2536,2160,12984,,,
3054,RT,MaggieDay55,462,1091,4,134040,,,,Mimirocah1,388494,2536,2160,12984,,,
3055,RT,Beanster101,49,312,0,19025,,,,Mimirocah1,388494,2536,2160,12984,,,
3056,RT,vpena35,220,493,1,7707,,,,Mimirocah1,388494,2536,2160,12984,,,
3057,RT,buzzdroopy9,336,2262,7,14884,,,,Mimirocah1,388494,2536,2160,12984,,,
3058,RT,suzanne85220678,80,941,0,18598,,,,Mimirocah1,388494,2536,2160,12984,,,
3059,RT,CharmieMay,712,536,13,33963,,,,Mimirocah1,388494,2536,2160,12984,,,
3060,RT,legaleagle48,1956,2943,42,129224,,,,BarbMcQuade,305363,1000,1495,3476,,,
3061,RT,Vernielu,5735,6287,37,152801,,,,Mimirocah1,388494,2536,2160,12984,,,
3062,RT,starr_d,394,510,30,124683,,,,Mimirocah1,388494,2536,2160,12984,,,
3063,RT,dmiller2300,140,423,1,4720,,,,BarbMcQuade,305363,1000,1495,3476,,,
3064,RT,judylynnmac,1037,2144,5,33029,,,,Mimirocah1,388494,2536,2160,12984,,,
3065,RT,MakersMark07,2779,3757,26,20247,,,,Mimirocah1,388494,2536,2160,12984,,,
3066,RT,InsideASCIF,706,990,1,19280,,,,Mimirocah1,388494,2536,2160,12984,,,
3067,RT,sdesserman,859,2521,65,62989,,,,Mimirocah1,388494,2536,2160,12984,,,
3068,RT,Nickiflorida,470,848,5,63561,,,,Mimirocah1,388494,2536,2160,12984,,,
3069,RT,nevadakid88,118,613,0,14084,,,,BarbMcQuade,305363,1000,1495,3476,,,
3070,RT,LoriTikiCat,73,213,0,21689,,,,BarbMcQuade,305363,1000,1495,3476,,,
3071,Tweet,Mimirocah1,388494,2536,2160,12984,,,,Mimirocah1,305363,1000,1495,3476,,,
3072,RT,KimPiper1,1458,3420,62,121339,,,,BarbMcQuade,305363,1000,1495,3476,,,
3073,RT,MakersMark07,2779,3757,26,20247,,,,BarbMcQuade,305363,1000,1495,3476,,,
3074,RT,skomoruchar,253,1840,67,35284,,,,BarbMcQuade,305363,1000,1495,3476,,,
3075,RT,swimmingmohit,73,90,1,76079,,,,BarbMcQuade,305363,1000,1495,3476,,,
3076,RT,DebraMiller7,701,1288,32,9161,,,,BarbMcQuade,305363,1000,1495,3476,,,
3077,RT,squeaker3,534,156,0,43383,,,,BarbMcQuade,305363,1000,1495,3476,,,
3078,RT,MomsThoughts,20245,9041,285,300986,,,,BarbMcQuade,305363,1000,1495,3476,,,
3079,RT,redheadbf,262,385,0,69574,,,,BarbMcQuade,305363,1000,1495,3476,,,
3080,RT,kinkobham,50,265,0,416,,,,BarbMcQuade,305363,1000,1495,3476,,,
3081,RT,WoodwardWoodw11,1198,1237,4,184325,,,,BarbMcQuade,305363,1000,1495,3476,,,
3082,RT,BGramev68055257,973,903,1,136492,,,,BarbMcQuade,305363,1000,1495,3476,,,
3083,RT,herenotthere9,1156,1684,4,46053,,,,BarbMcQuade,305363,1000,1495,3476,,,
3084,RT,vumphre,22,1717,0,1945,,,,BarbMcQuade,305363,1000,1495,3476,,,
3085,RT,CDB113,1187,1577,6,58944,,,,BarbMcQuade,305363,1000,1495,3476,,,
3086,RT,robir328,88,314,4,37593,,,,BarbMcQuade,305363,1000,1495,3476,,,
3087,RT,mcahalane,10816,4859,409,108422,,,,BarbMcQuade,305363,1000,1495,3476,,,
3088,RT,AnneMorrowCoop1,3926,5001,1,140217,,,,BarbMcQuade,305363,1000,1495,3476,,,
3089,RT,donnadiane1970,1081,1832,23,355173,,,,BarbMcQuade,305363,1000,1495,3476,,,
3090,RT,retail_recruit,3381,4584,124,136815,,,,BarbMcQuade,305363,1000,1495,3476,,,
3091,RT,TellThe12352847,124,1018,0,13480,,,,BarbMcQuade,305363,1000,1495,3476,,,
3092,RT,pyxystyx2,115,475,0,10452,,,,BarbMcQuade,305363,1000,1495,3476,,,
3093,RT,janellesart,140,601,0,1490,,,,BarbMcQuade,305363,1000,1495,3476,,,
3094,RT,AiLagertha,176,536,0,16214,,,,BarbMcQuade,305363,1000,1495,3476,,,
3095,RT,Janb723Branam,95,124,0,32745,,,,BarbMcQuade,305363,1000,1495,3476,,,
3096,RT,pollsstar,1863,1233,30,633381,,,,BarbMcQuade,305363,1000,1495,3476,,,
3097,RT,MattViaCanada,364,357,0,88872,,,,BarbMcQuade,305363,1000,1495,3476,,,
3098,RT,ElizabthLuther,1276,2232,88,35727,,,,BarbMcQuade,305363,1000,1495,3476,,,
3099,RT,Mleeds2048,3225,4960,150,107048,,,,BarbMcQuade,305363,1000,1495,3476,,,
3100,RT,NativeNolaGal,1008,1420,0,48585,,,,BarbMcQuade,305363,1000,1495,3476,,,
3101,RT,loveisall1576,185,631,3,10552,,,,BarbMcQuade,305363,1000,1495,3476,,,
3102,RT,ChrisMc331,702,399,4,113285,,,,BarbMcQuade,305363,1000,1495,3476,,,
3103,RT,sduncan,62,93,20,43481,,,,BarbMcQuade,305363,1000,1495,3476,,,
3104,RT,persistentpengn,6576,7197,16,277781,,,,BarbMcQuade,305363,1000,1495,3476,,,
3105,RT,electreform,2177,2518,9,983,,,,BarbMcQuade,305363,1000,1495,3476,,,
3106,RT,tcleve1130,9376,9560,10,75330,,,,BarbMcQuade,305363,1000,1495,3476,,,
3107,RT,SamSmit18047823,176,739,0,75765,,,,BarbMcQuade,305363,1000,1495,3476,,,
3108,RT,beelzebubbles,477,1449,5,20080,,,,BarbMcQuade,305363,1000,1495,3476,,,
3109,RT,hartman_judy67,531,847,2,11659,,,,BarbMcQuade,305363,1000,1495,3476,,,
3110,RT,Jenhend84625383,77,1022,0,10294,,,,BarbMcQuade,305363,1000,1495,3476,,,
3111,RT,sdtips,22082,6787,676,88037,,,,BarbMcQuade,305363,1000,1495,3476,,,
3112,RT,BrenLG,703,735,5,47297,,,,BarbMcQuade,305363,1000,1495,3476,,,
3113,RT,ethomas3915,2759,4446,126,356249,,,,BarbMcQuade,305363,1000,1495,3476,,,
3114,RT,srmicksims,4079,4994,26,153504,,,,BarbMcQuade,305363,1000,1495,3476,,,
